"Speed of sound (m/s)";"Crosscorrelation (a.u.)";"Normalized CC (a.u.)";"Crosscorrelation history 1 (a.u.)";"Normalized CC history 1 (a.u.)";"Crosscorrelation history 2 (a.u.)";"Normalized CC history 2 (a.u.)";"Crosscorrelation history 3 (a.u.)";"Normalized CC history 3 (a.u.)";"Crosscorrelation history 4 (a.u.)";"Normalized CC history 4 (a.u.)";"Crosscorrelation history 5 (a.u.)";"Normalized CC history 5 (a.u.)"
9.495548961E1;2.413650047E-8;3.094510649E-3;NaN;NaN;1.632711393E-8;2.093278932E-3;3.183225796E-7;4.081174127E-2;5.680169352E-8;7.282474346E-3;NaN;9.736495439E-3
9.486166008E1;2.862295505E-8;3.676976562E-3;NaN;NaN;1.865451780E-8;2.396406122E-3;2.271949448E-7;2.918603217E-2;6.014557317E-8;7.726451111E-3;NaN;9.755766084E-3
9.476801579E1;3.330187378E-8;4.286500998E-3;NaN;NaN;2.060208552E-8;2.651828564E-3;1.586179182E-7;2.041674499E-2;6.098678128E-8;7.850005695E-3;NaN;9.775055780E-3
9.467455621E1;3.876347832E-8;4.999355477E-3;NaN;NaN;2.240590926E-8;2.889707271E-3;1.143978186E-7;1.475397426E-2;6.068680851E-8;7.826824156E-3;NaN;9.794364527E-3
9.458128079E1;4.542297629E-8;5.869796433E-3;NaN;NaN;2.432363728E-8;3.143228626E-3;9.240239576E-8;1.194072466E-2;6.090070893E-8;7.869910632E-3;NaN;9.813692326E-3
9.448818898E1;5.299047873E-8;6.861208658E-3;NaN;NaN;2.635863209E-8;3.412916415E-3;8.783374428E-8;1.137271565E-2;6.267141855E-8;8.114697014E-3;NaN;9.833039177E-3
9.439528024E1;6.024490141E-8;7.815874403E-3;NaN;NaN;2.811917307E-8;3.648041907E-3;9.451195165E-8;1.226151137E-2;6.589156493E-8;8.548444492E-3;NaN;9.852405079E-3
9.430255403E1;6.533839454E-8;8.493357076E-3;NaN;NaN;2.894419628E-8;3.762464567E-3;1.060059552E-7;1.377974522E-2;6.938876672E-8;9.019866145E-3;NaN;9.871790032E-3
9.421000981E1;6.652926665E-8;8.665157725E-3;NaN;NaN;2.824098793E-8;3.678270137E-3;1.165914442E-7;1.518554622E-2;7.151610010E-8;9.314671851E-3;NaN;9.891194038E-3
9.411764706E1;6.296081600E-8;8.216484864E-3;NaN;NaN;2.582591936E-8;3.370322829E-3;1.221002273E-7;1.593427044E-2;7.089008524E-8;9.251266890E-3;NaN;9.910617094E-3
9.402546523E1;5.506454217E-8;7.200105912E-3;NaN;NaN;2.205216246E-8;2.883487250E-3;1.206024233E-7;1.576968021E-2;6.692048764E-8;8.750360572E-3;NaN;9.930059203E-3
9.393346380E1;4.438364387E-8;5.814871398E-3;NaN;NaN;1.765342893E-8;2.312843426E-3;1.127057829E-7;1.476601685E-2;5.993301760E-8;7.852054484E-3;NaN;9.949520363E-3
9.384164223E1;3.294598460E-8;4.324830853E-3;NaN;NaN;1.341673924E-8;1.761220024E-3;1.012223460E-7;1.328749255E-2;5.092281981E-8;6.684656260E-3;NaN;9.969000574E-3
9.375000000E1;2.253939372E-8;2.964541342E-3;NaN;NaN;9.885763517E-9;1.300245917E-3;9.013499247E-8;1.185519517E-2;4.114394046E-8;5.411543629E-3;NaN;9.988499837E-3
9.365853659E1;1.423892748E-8;1.876464605E-3;NaN;NaN;7.249359343E-9;9.553504810E-4;8.315586726E-8;1.095862324E-2;3.174354362E-8;4.183295134E-3;NaN;1.000801815E-2
9.356725146E1;8.329511962E-9;1.099840343E-3;NaN;NaN;5.425195074E-9;7.163503020E-4;8.240918843E-8;1.088142384E-2;2.354649577E-8;3.109112045E-3;NaN;1.002755552E-2
9.347614411E1;4.529419885E-9;5.992372986E-4;NaN;NaN;4.226892455E-9;5.592132505E-4;8.773696357E-8;1.160750436E-2;1.697705282E-8;2.246045527E-3;NaN;1.004711194E-2
9.338521401E1;2.305903565E-9;3.056629063E-4;NaN;NaN;3.488662930E-9;4.624455533E-4;9.685116080E-8;1.283826771E-2;1.208711563E-8;1.602227841E-3;NaN;1.006668740E-2
9.329446064E1;1.120742303E-9;1.488510431E-4;NaN;NaN;3.095671648E-9;4.111506746E-4;1.062296825E-7;1.410886250E-2;8.669183833E-9;1.151394975E-3;NaN;1.008628193E-2
9.320388350E1;5.498894372E-10;7.317541512E-5;NaN;NaN;2.959502573E-9;3.938297677E-4;1.123853630E-7;1.495545292E-2;6.404008865E-9;8.522004160E-4;NaN;1.010589550E-2
9.311348206E1;3.080302493E-10;4.107012890E-5;NaN;NaN;2.997876780E-9;3.997113467E-4;1.130114370E-7;1.506798210E-2;4.983283702E-9;6.644285892E-4;NaN;1.012552812E-2
9.302325581E1;2.326921965E-10;3.108540870E-5;NaN;NaN;3.141767993E-9;4.197095717E-4;1.075895967E-7;1.437292112E-2;4.172064079E-9;5.573470834E-4;NaN;1.014517980E-2
9.293320426E1;2.538964847E-10;3.398385946E-5;NaN;NaN;3.346113490E-9;4.478748522E-4;9.734203948E-8;1.302916105E-2;3.834465068E-9;5.132403551E-4;NaN;1.016485052E-2
9.284332689E1;3.734328063E-10;5.008052971E-5;NaN;NaN;3.584821286E-9;4.807551610E-4;8.473506907E-8;1.136369669E-2;3.960513734E-9;5.311387280E-4;NaN;1.018454030E-2
9.275362319E1;6.536855807E-10;8.783446752E-5;NaN;NaN;3.828248763E-9;5.143943841E-4;7.281636037E-8;9.784193546E-3;4.689840411E-9;6.301647878E-4;NaN;1.020424913E-2
9.266409266E1;1.214379230E-9;1.634892531E-4;NaN;NaN;4.020797634E-9;5.413113017E-4;6.457364548E-8;8.693410431E-3;6.284206483E-9;8.460291467E-4;NaN;1.022397701E-2
9.257473481E1;2.226080552E-9;3.002712530E-4;NaN;NaN;4.083179077E-9;5.507713082E-4;6.231406046E-8;8.405410576E-3;9.003520258E-9;1.214465625E-3;NaN;1.024372395E-2
9.248554913E1;3.883406633E-9;5.248351858E-4;NaN;NaN;3.945984653E-9;5.332924888E-4;6.703426781E-8;9.059556652E-3;1.291460864E-8;1.745385344E-3;NaN;1.026348993E-2
9.239653513E1;6.354776183E-9;8.604917727E-4;NaN;NaN;3.593159436E-9;4.865449299E-4;7.789094732E-8;1.054710936E-2;1.772118863E-8;2.399602532E-3;NaN;1.028327497E-2
9.230769231E1;9.711257345E-9;1.317520889E-3;NaN;NaN;3.081241610E-9;4.180303374E-4;9.206493860E-8;1.249039907E-2;2.271685537E-8;3.081983147E-3;NaN;1.030307906E-2
9.221902017E1;1.386778181E-8;1.885054136E-3;NaN;NaN;2.517765244E-9;3.422410196E-4;1.053192850E-7;1.431610019E-2;2.692857247E-8;3.660413583E-3;NaN;1.032290219E-2
9.213051823E1;1.856310549E-8;2.528141854E-3;NaN;NaN;2.014598261E-9;2.743716663E-4;1.132690001E-7;1.542630354E-2;2.943390186E-8;4.008654654E-3;NaN;1.034274439E-2
9.204218600E1;2.340003679E-8;3.193011812E-3;NaN;NaN;1.646304142E-9;2.246436028E-4;1.129373578E-7;1.541067310E-2;2.972063355E-8;4.055477982E-3;NaN;1.036260563E-2
9.195402299E1;2.792940210E-8;3.818369954E-3;NaN;NaN;1.433058326E-9;1.959206586E-4;1.038698307E-7;1.420057039E-2;2.789304889E-8;3.813399923E-3;NaN;1.038248592E-2
9.186602871E1;3.174231713E-8;4.347970364E-3;NaN;NaN;1.349448704E-9;1.848435623E-4;8.823405495E-8;1.208604445E-2;2.460072945E-8;3.369736435E-3;NaN;1.040238527E-2
9.177820268E1;3.453374545E-8;4.739389701E-3;NaN;NaN;1.348040011E-9;1.850041710E-4;6.988039969E-8;9.590342500E-3;2.073882555E-8;2.846183493E-3;NaN;1.042230366E-2
9.169054441E1;3.612482760E-8;4.967232799E-3;NaN;NaN;1.383670647E-9;1.902573570E-4;5.290423117E-8;7.274432841E-3;1.710308998E-8;2.351707541E-3;NaN;1.044224111E-2
9.160305344E1;3.645207444E-8;5.021808897E-3;NaN;NaN;1.425752975E-9;1.964184229E-4;4.041227790E-8;5.567385117E-3;1.416936307E-8;1.952037974E-3;NaN;1.046219761E-2
9.151572927E1;3.554613612E-8;4.906352465E-3;NaN;NaN;1.454211367E-9;2.007214933E-4;3.392718493E-8;4.682892307E-3;1.206025141E-8;1.664649121E-3;NaN;1.048217317E-2
9.142857143E1;3.351798865E-8;4.635236692E-3;NaN;NaN;1.451278383E-9;2.006987616E-4;3.340270995E-8;4.619294683E-3;1.065586815E-8;1.473610829E-3;NaN;1.050216777E-2
9.134157945E1;3.055833614E-8;4.233996590E-3;NaN;NaN;1.404216073E-9;1.945605296E-4;3.756178676E-8;5.204356557E-3;9.751540013E-9;1.351120263E-3;NaN;1.052218142E-2
9.125475285E1;2.694235539E-8;3.740093058E-3;NaN;NaN;1.316613729E-9;1.827701326E-4;4.432097628E-8;6.152564366E-3;9.165025477E-9;1.272273625E-3;NaN;1.054221413E-2
9.116809117E1;2.302768736E-8;3.202745538E-3;NaN;NaN;1.208559583E-9;1.680893419E-4;5.124576118E-8;7.127382374E-3;8.755893339E-9;1.217790475E-3;NaN;1.056226589E-2
9.108159393E1;1.924014157E-8;2.681049628E-3;NaN;NaN;1.104614534E-9;1.539243552E-4;5.608171786E-8;7.814800541E-3;8.405871671E-9;1.171330212E-3;NaN;1.058233670E-2
9.099526066E1;1.605437345E-8;2.241370483E-3;NaN;NaN;1.025236731E-9;1.431345393E-4;5.731918682E-8;8.002400957E-3;8.041813056E-9;1.122727241E-3;NaN;1.060242656E-2
9.090909091E1;1.395630288E-8;1.952151822E-3;NaN;NaN;9.851633197E-10;1.378007045E-4;5.462614222E-8;7.640886270E-3;7.710296323E-9;1.078485408E-3;NaN;1.062253547E-2
9.082308420E1;1.336145174E-8;1.872487771E-3;NaN;NaN;9.906243487E-10;1.388271286E-4;4.890704027E-8;6.853883590E-3;7.625499997E-9;1.068645516E-3;NaN;1.064266344E-2
9.073724008E1;1.448186460E-8;2.033345533E-3;NaN;NaN;1.035444156E-9;1.453829191E-4;4.188196814E-8;5.880493652E-3;8.114205266E-9;1.139285823E-3;NaN;1.066281045E-2
9.065155807E1;1.718846705E-8;2.417933955E-3;NaN;NaN;1.104735551E-9;1.554052257E-4;3.537182678E-8;4.975821333E-3;9.456635936E-9;1.330282745E-3;NaN;1.068297652E-2
9.056603774E1;2.094426420E-8;2.951835872E-3;NaN;NaN;1.185031839E-9;1.670156306E-4;3.067531648E-8;4.323307742E-3;1.169696953E-8;1.648543674E-3;NaN;1.070316164E-2
9.048067861E1;2.488922721E-8;3.514451450E-3;NaN;NaN;1.268347532E-9;1.790953887E-4;2.831010936E-8;3.997492732E-3;1.451910387E-8;2.050151466E-3;NaN;1.072336581E-2
9.039548023E1;2.807988471E-8;3.972461729E-3;NaN;NaN;1.347530051E-9;1.906350974E-4;2.810656615E-8;3.976236352E-3;1.727098064E-8;2.443325900E-3;NaN;1.074358903E-2
9.031044214E1;2.982277232E-8;4.226977245E-3;NaN;NaN;1.414939895E-9;2.005487174E-4;2.945479075E-8;4.174820803E-3;1.916544005E-8;2.716443600E-3;NaN;1.076383130E-2
9.022556391E1;2.995255055E-8;4.253362852E-3;NaN;NaN;1.468333029E-9;2.085082254E-4;3.153677070E-8;4.478327438E-3;1.958561002E-8;2.781222452E-3;NaN;1.078409263E-2
9.014084507E1;2.891327294E-8;4.113503200E-3;NaN;NaN;1.515149617E-9;2.155609574E-4;3.349325427E-8;4.765099023E-3;1.834069351E-8;2.609337989E-3;NaN;1.080437300E-2
9.005628518E1;2.757276804E-8;3.930159216E-3;NaN;NaN;1.566251837E-9;2.232499502E-4;3.456287880E-8;4.926513597E-3;1.573358915E-8;2.242629769E-3;NaN;1.082467243E-2
8.997188379E1;2.684787507E-8;3.834017803E-3;NaN;NaN;1.626806324E-9;2.323165015E-4;3.423919506E-8;4.889537182E-3;1.242059806E-8;1.773726746E-3;NaN;1.084499091E-2
8.988764045E1;2.730511798E-8;3.906626852E-3;NaN;NaN;1.693104856E-9;2.422376968E-4;3.242952158E-8;4.639790968E-3;9.155790220E-9;1.309946946E-3;NaN;1.086532844E-2
8.980355472E1;2.891797851E-8;4.145135283E-3;NaN;NaN;1.754024109E-9;2.514237715E-4;2.953817461E-8;4.234034884E-3;6.549547034E-9;9.388193747E-4;NaN;1.088568503E-2
8.971962617E1;3.108128787E-8;4.463565674E-3;NaN;NaN;1.792688703E-9;2.574469820E-4;2.637250450E-8;3.787340033E-3;4.926331508E-9;7.074676027E-4;NaN;1.090606066E-2
8.963585434E1;3.286695444E-8;4.728830772E-3;NaN;NaN;1.790313088E-9;2.575866176E-4;2.388759015E-8;3.436898042E-3;4.310222035E-9;6.201460081E-4;NaN;1.092645535E-2
8.955223881E1;3.339856032E-8;4.814294852E-3;NaN;NaN;1.736986980E-9;2.503810762E-4;2.291763171E-8;3.303502765E-3;4.504518461E-9;6.493118216E-4;NaN;1.094686908E-2
8.946877912E1;3.217502158E-8;4.646582568E-3;NaN;NaN;1.638540694E-9;2.366312205E-4;2.404440058E-8;3.472392157E-3;5.200317645E-9;7.510082086E-4;NaN;1.096730187E-2
8.938547486E1;2.921251152E-8;4.226616338E-3;NaN;NaN;1.512029976E-9;2.187682697E-4;2.759753829E-8;3.992953708E-3;6.061060497E-9;8.769453904E-4;NaN;1.098775371E-2
8.930232558E1;2.497799925E-8;3.620678347E-3;NaN;NaN;1.375666427E-9;1.994093120E-4;3.363928049E-8;4.876171756E-3;6.783687703E-9;9.833274046E-4;NaN;1.100822461E-2
8.921933086E1;2.018579274E-8;2.931471798E-3;NaN;NaN;1.244438622E-9;1.807229854E-4;4.183464869E-8;6.075416229E-3;7.156832678E-9;1.039347497E-3;NaN;1.102871455E-2
8.913649025E1;1.556657046E-8;2.264851419E-3;NaN;NaN;1.129332951E-9;1.643118080E-4;5.129485901E-8;7.463123271E-3;7.118792752E-9;1.035745665E-3;NaN;1.104922354E-2
8.905380334E1;1.170518580E-8;1.706204966E-3;NaN;NaN;1.035407730E-9;1.509260801E-4;6.060974616E-8;8.834772178E-3;6.777461402E-9;9.879158259E-4;NaN;1.106975159E-2
8.897126969E1;8.976355790E-9;1.310866049E-3;NaN;NaN;9.598811403E-10;1.401766627E-4;6.824871061E-8;9.966730343E-3;6.367394148E-9;9.298651929E-4;NaN;1.109029869E-2
8.888888889E1;7.559996535E-9;1.106074743E-3;NaN;NaN;8.958669677E-10;1.310709365E-4;7.327121569E-8;1.072003680E-2;6.156876414E-9;9.007894998E-4;NaN;1.111086484E-2
8.880666050E1;7.484432515E-9;1.097048007E-3;NaN;NaN;8.373122237E-10;1.227309758E-4;7.601473611E-8;1.114203576E-2;6.345367047E-9;9.300868514E-4;NaN;1.113145004E-2
8.872458410E1;8.651346079E-9;1.270438291E-3;NaN;NaN;7.804036931E-10;1.146012106E-4;7.827574222E-8;1.149468525E-2;6.990700467E-9;1.026574763E-3;NaN;1.115205429E-2
8.864265928E1;1.084751412E-8;1.595888353E-3;NaN;NaN;7.233233966E-10;1.064154766E-4;8.270153874E-8;1.216706621E-2;7.989700094E-9;1.175446207E-3;NaN;1.117267760E-2
8.856088561E1;1.376640217E-8;2.029057644E-3;NaN;NaN;6.671005825E-10;9.832529370E-5;9.158441182E-8;1.349881026E-2;9.115162320E-9;1.343502068E-3;NaN;1.119331995E-2
8.847926267E1;1.707156592E-8;2.520856962E-3;NaN;NaN;6.166487789E-10;9.105687052E-5;1.056468192E-7;1.560023966E-2;1.009045034E-8;1.489996999E-3;NaN;1.121398136E-2
8.839779006E1;2.047810903E-8;3.029457537E-3;NaN;NaN;5.784361194E-10;8.557175170E-5;1.234815306E-7;1.826741194E-2;1.067351815E-8;1.579001750E-3;NaN;1.123466182E-2
8.831646734E1;2.382795656E-8;3.531516631E-3;NaN;NaN;5.578334737E-10;8.267591830E-5;1.419412016E-7;2.103695769E-2;1.072484996E-8;1.589518845E-3;NaN;1.125536133E-2
8.823529412E1;2.711854753E-8;4.026610148E-3;NaN;NaN;5.588238915E-10;8.297516487E-5;1.572872671E-7;2.335429305E-2;1.023939297E-8;1.520363272E-3;NaN;1.127607989E-2
8.815426997E1;3.047052483E-8;4.532638279E-3;NaN;NaN;5.859680112E-10;8.716558223E-5;1.665440438E-7;2.477423387E-2;9.338549765E-9;1.389154548E-3;NaN;1.129681751E-2
8.807339450E1;3.405041952E-8;5.074471655E-3;NaN;NaN;6.435140032E-10;9.590171324E-5;1.684316244E-7;2.510105648E-2;8.227956902E-9;1.226197347E-3;NaN;1.131757417E-2
8.799266728E1;3.797386720E-8;5.669564448E-3;NaN;NaN;7.313616175E-10;1.091935621E-4;1.635259964E-7;2.441471581E-2;7.140906580E-9;1.066149778E-3;NaN;1.133834989E-2
8.791208791E1;4.222841835E-8;6.316339428E-3;NaN;NaN;8.458971859E-10;1.265255474E-4;1.537000266E-7;2.298976794E-2;6.281627407E-9;9.395779528E-4;NaN;1.135914466E-2
8.783165599E1;4.662818497E-8;6.987216538E-3;NaN;NaN;9.880129942E-10;1.480533874E-4;1.412367745E-7;2.116427923E-2;5.791954468E-9;8.679222679E-4;NaN;1.137995848E-2
8.775137112E1;5.080421441E-8;7.626929856E-3;NaN;NaN;1.170225667E-9;1.756789113E-4;1.281134314E-7;1.923289567E-2;5.751373196E-9;8.634189200E-4;NaN;1.140079135E-2
8.767123288E1;5.422973534E-8;8.156072756E-3;NaN;NaN;1.412573309E-9;2.124489564E-4;1.158007523E-7;1.741626352E-2;6.191917032E-9;9.312552515E-4;NaN;1.142164327E-2
8.759124088E1;5.629604011E-8;8.482313581E-3;NaN;NaN;1.727090253E-9;2.602264933E-4;1.055911189E-7;1.590976879E-2;7.094200248E-9;1.068906996E-3;NaN;1.144251425E-2
8.751139471E1;5.646500325E-8;8.523304038E-3;NaN;NaN;2.101957311E-9;3.172871726E-4;9.908983000E-8;1.495745505E-2;8.358129331E-9;1.261646566E-3;NaN;1.146340427E-2
8.743169399E1;5.448870435E-8;8.239987056E-3;NaN;NaN;2.498584100E-9;3.778452964E-4;9.834080487E-8;1.487146683E-2;9.780939717E-9;1.479110535E-3;NaN;1.148431335E-2
8.735213831E1;5.061486330E-8;7.668118596E-3;NaN;NaN;2.865151155E-9;4.340685210E-4;1.052556638E-7;1.594616404E-2;1.108449251E-8;1.679293346E-3;NaN;1.150524148E-2
8.727272727E1;4.564957948E-8;6.928472851E-3;NaN;NaN;3.159003509E-9;4.794583059E-4;1.205039161E-7;1.828950279E-2;1.199622189E-8;1.820728660E-3;NaN;1.152618866E-2
8.719346049E1;4.078043260E-8;6.200715912E-3;NaN;NaN;3.362755686E-9;5.113112186E-4;1.424905250E-7;2.166586300E-2;1.234962624E-8;1.877776154E-3;NaN;1.154715489E-2
8.711433757E1;3.717939387E-8;5.663447283E-3;NaN;NaN;3.482701190E-9;5.305114617E-4;1.671655053E-7;2.546391772E-2;1.215131174E-8;1.850979973E-3;NaN;1.156814018E-2
8.703535811E1;3.554103076E-8;5.423709397E-3;NaN;NaN;3.532684595E-9;5.391023902E-4;1.890570649E-7;2.885089592E-2;1.156331812E-8;1.764610530E-3;NaN;1.158914451E-2
8.695652174E1;3.578229618E-8;5.470433222E-3;NaN;NaN;3.519631784E-9;5.380848268E-4;2.032022971E-7;3.106577038E-2;1.080531856E-8;1.651927907E-3;NaN;1.161016790E-2
8.687782805E1;3.707642452E-8;5.678554133E-3;NaN;NaN;3.446858098E-9;5.279141812E-4;2.070226467E-7;3.170719187E-2;1.003849645E-8;1.537476880E-3;NaN;1.163121034E-2
8.679927667E1;3.821016632E-8;5.862792856E-3;NaN;NaN;3.332456341E-9;5.113168331E-4;2.011685014E-7;3.086637318E-2;9.314934859E-9;1.429240927E-3;NaN;1.165227183E-2
8.672086721E1;3.809022877E-8;5.854963484E-3;NaN;NaN;3.223115015E-9;4.954346909E-4;1.889025407E-7;2.903677698E-2;8.620196174E-9;1.325036248E-3;NaN;1.167335237E-2
8.664259928E1;3.615257340E-8;5.567165156E-3;NaN;NaN;3.187007802E-9;4.907700094E-4;1.744054030E-7;2.685683456E-2;7.963927607E-9;1.226371904E-3;NaN;1.169445197E-2
8.656447250E1;3.250361299E-8;5.014297516E-3;NaN;NaN;3.284070892E-9;5.066300944E-4;1.609342496E-7;2.482715409E-2;7.444377081E-9;1.148436068E-3;NaN;1.171557061E-2
8.648648649E1;2.779109037E-8;4.295037025E-3;NaN;NaN;3.530514132E-9;5.456313053E-4;1.497105487E-7;2.313735593E-2;7.238489057E-9;1.118688691E-3;NaN;1.173670831E-2
8.640864086E1;2.292130726E-8;3.548810985E-3;NaN;NaN;3.881655524E-9;6.009806337E-4;1.399423405E-7;2.166669246E-2;7.532320112E-9;1.166197898E-3;NaN;1.175786505E-2
8.633093525E1;1.878734586E-8;2.914005540E-3;NaN;NaN;4.255587855E-9;6.600616540E-4;1.297598422E-7;2.012636067E-2;8.445118289E-9;1.309877492E-3;NaN;1.177904085E-2
8.625336927E1;1.610344995E-8;2.502215008E-3;NaN;NaN;4.585581015E-9;7.125249352E-4;1.174510729E-7;1.824999227E-2;9.993749723E-9;1.552866660E-3;NaN;1.180023570E-2
8.617594255E1;1.532625275E-8;2.385732425E-3;NaN;NaN;4.863229813E-9;7.570255587E-4;1.023748774E-7;1.593599352E-2;1.210293605E-8;1.883980868E-3;NaN;1.182144961E-2
8.609865471E1;1.659269637E-8;2.587510191E-3;NaN;NaN;5.135417864E-9;8.008310259E-4;8.522192793E-8;1.328973918E-2;1.462208654E-8;2.280207934E-3;NaN;1.184268256E-2
8.602150538E1;1.963918036E-8;3.068083081E-3;NaN;NaN;5.455629737E-9;8.522924576E-4;6.767278564E-8;1.057201598E-2;1.731374102E-8;2.704796989E-3;NaN;1.186393457E-2
8.594449418E1;2.375929051E-8;3.718392085E-3;NaN;NaN;5.822830477E-9;9.112884391E-4;5.171251001E-8;8.093145200E-3;1.982636116E-8;3.102878194E-3;NaN;1.188520562E-2
8.586762075E1;2.788441912E-8;4.371802931E-3;NaN;NaN;6.149102838E-9;9.640748009E-4;3.892342938E-8;6.102532096E-3;2.170585308E-8;3.403108801E-3;NaN;1.190649573E-2
8.579088472E1;3.083112694E-8;4.842447718E-3;NaN;NaN;6.283354430E-9;9.868862521E-4;2.999930292E-8;4.711798443E-3;2.249093429E-8;3.532507054E-3;NaN;1.192780489E-2
8.571428571E1;3.165579017E-8;4.980862717E-3;NaN;NaN;6.084564784E-9;9.573724657E-4;2.463605935E-8;3.876347072E-3;2.187332121E-8;3.441645575E-3;NaN;1.194913311E-2
8.563782337E1;2.997476633E-8;4.724788792E-3;NaN;NaN;5.501537729E-9;8.671828669E-4;2.179512116E-8;3.435467788E-3;1.983966765E-8;3.127238368E-3;NaN;1.197048037E-2
8.556149733E1;2.609366704E-8;4.120369828E-3;NaN;NaN;4.606282409E-9;7.273637326E-4;2.018084025E-8;3.186693733E-3;1.671216161E-8;2.638965475E-3;NaN;1.199184668E-2
8.548530721E1;2.087188617E-8;3.301692157E-3;NaN;NaN;3.562946875E-9;5.636171861E-4;1.871690883E-8;2.960799546E-3;1.305189511E-8;2.064659580E-3;NaN;1.201323205E-2
8.540925267E1;1.539685825E-8;2.439945366E-3;NaN;NaN;2.556258971E-9;4.050912290E-4;1.684900586E-8;2.670067691E-3;9.470361125E-9;1.500771350E-3;NaN;1.203463647E-2
8.533333333E1;1.063558947E-8;1.688425794E-3;NaN;NaN;1.722877727E-9;2.735110453E-4;1.461234548E-8;2.319745519E-3;6.443088725E-9;1.022856065E-3;NaN;1.205605994E-2
8.525754885E1;7.225684563E-9;1.149135252E-3;NaN;NaN;1.118631743E-9;1.779013682E-4;1.250609845E-8;1.988904783E-3;4.211888866E-9;6.698368757E-4;NaN;1.207750246E-2
8.518189885E1;5.447359778E-9;8.678591764E-4;NaN;NaN;7.271746282E-10;1.158515684E-4;1.124550829E-8;1.791605101E-3;2.799872096E-9;4.460683322E-4;NaN;1.209896403E-2
8.510638298E1;5.317410973E-9;8.486601206E-4;NaN;NaN;4.960460010E-10;7.916906578E-5;1.147190404E-8;1.830918752E-3;2.094288745E-9;3.342490072E-4;NaN;1.212044466E-2
8.503100089E1;6.695651437E-9;1.070523213E-3;NaN;NaN;3.724086220E-10;5.954193977E-5;1.353156330E-8;2.163471734E-3;1.939167002E-9;3.100405255E-4;NaN;1.214194433E-2
8.495575221E1;9.330358410E-9;1.494412810E-3;NaN;NaN;3.198078403E-10;5.122256963E-5;1.738414373E-8;2.784361109E-3;2.193284905E-9;3.512912275E-4;NaN;1.216346306E-2
8.488063660E1;1.284065841E-8;2.060287705E-3;NaN;NaN;3.143488258E-10;5.043736856E-5;2.268372988E-8;3.639611636E-3;2.743732501E-9;4.402327479E-4;NaN;1.218500084E-2
8.480565371E1;1.669376968E-8;2.683259274E-3;NaN;NaN;3.369648854E-10;5.416177238E-5;2.901870575E-8;4.664297687E-3;3.492762228E-9;5.614062503E-4;NaN;1.220655767E-2
8.473080318E1;2.024940028E-8;3.260523638E-3;NaN;NaN;3.701784259E-10;5.960549406E-5;3.627093336E-8;5.840283365E-3;4.343592259E-9;6.993977618E-4;NaN;1.222813355E-2
8.465608466E1;2.288452182E-8;3.691333799E-3;NaN;NaN;4.002770662E-10;6.456574776E-5;4.497306935E-8;7.254274844E-3;5.202433217E-9;8.391662155E-4;NaN;1.224972849E-2
8.458149780E1;2.414815960E-8;3.902034713E-3;NaN;NaN;4.188960489E-10;6.768826077E-5;5.644026244E-8;9.120026821E-3;5.987388770E-9;9.674856886E-4;NaN;1.227134247E-2
8.450704225E1;2.387072592E-8;3.864004798E-3;NaN;NaN;4.240330395E-10;6.863912328E-5;7.240297995E-8;1.172002322E-2;6.639301445E-9;1.074717741E-3;NaN;1.229297551E-2
8.443271768E1;2.219168747E-8;3.598542407E-3;NaN;NaN;4.219123806E-10;6.841613984E-5;9.405648056E-8;1.525193766E-2;7.138375523E-9;1.157539149E-3;NaN;1.231462760E-2
8.435852373E1;1.950465722E-8;3.168386939E-3;NaN;NaN;4.246259718E-10;6.897734054E-5;1.208568346E-7;1.963229664E-2;7.522248570E-9;1.221933503E-3;NaN;1.233629874E-2
8.428446005E1;1.634838562E-8;2.660343338E-3;NaN;NaN;4.414922797E-10;7.184324326E-5;1.497670038E-7;2.437131470E-2;7.888920805E-9;1.283749870E-3;NaN;1.235798893E-2
8.421052632E1;1.327522654E-8;2.164048609E-3;NaN;NaN;4.713488989E-10;7.683649887E-5;1.756164413E-7;2.862794953E-2;8.362715330E-9;1.363240199E-3;NaN;1.237969817E-2
8.413672217E1;1.073459246E-8;1.752960855E-3;NaN;NaN;5.038991039E-10;8.228681312E-5;1.927159639E-7;3.147055112E-2;9.029388062E-9;1.474500673E-3;NaN;1.240142646E-2
8.406304729E1;8.992855237E-9;1.471110104E-3;NaN;NaN;5.283202019E-10;8.642607563E-5;1.970875408E-7;3.224086955E-2;9.869785525E-9;1.614564098E-3;NaN;1.242317381E-2
8.398950131E1;8.098475358E-9;1.327122749E-3;NaN;NaN;5.434658699E-10;8.905946954E-5;1.881703204E-7;3.083606504E-2;1.072961327E-8;1.758295633E-3;NaN;1.244494021E-2
8.391608392E1;7.896014783E-9;1.296210006E-3;NaN;NaN;5.655644677E-10;9.284307872E-5;1.690108235E-7;2.774482148E-2;1.135180796E-8;1.863513110E-3;NaN;1.246672566E-2
8.384279476E1;8.083701741E-9;1.329341683E-3;NaN;NaN;6.324728292E-10;1.040083519E-4;1.447946850E-7;2.381107273E-2;1.147052115E-8;1.886294470E-3;NaN;1.248853016E-2
8.376963351E1;8.311504512E-9;1.369191670E-3;NaN;NaN;7.980288554E-10;1.314628970E-4;1.205758999E-7;1.986301247E-2;1.092682889E-8;1.800025864E-3;NaN;1.251035371E-2
