"Speed of sound (m/s)";"Crosscorrelation (a.u.)";"Normalized CC (a.u.)";"Crosscorrelation history 1 (a.u.)";"Normalized CC history 1 (a.u.)";"Crosscorrelation history 2 (a.u.)";"Normalized CC history 2 (a.u.)";"Crosscorrelation history 3 (a.u.)";"Normalized CC history 3 (a.u.)";"Crosscorrelation history 4 (a.u.)";"Normalized CC history 4 (a.u.)";"Crosscorrelation history 5 (a.u.)";"Normalized CC history 5 (a.u.)"
4.923076923E2;7.546032932E-7;3.599177680E-3;5.058191467E-6;2.412569623E-2;1.541398715E-6;7.351899869E-3;1.951187382E-5;9.306439739E-2;6.033988838E-6;2.877988758E-2;3.453839327E-7;1.647353189E-3
4.897959184E2;6.415453120E-7;3.091397465E-3;7.102987974E-6;3.422698071E-2;1.440775996E-6;6.942629272E-3;2.306252666E-5;1.111307886E-1;4.852908453E-6;2.338458190E-2;4.146390404E-7;1.998010202E-3
4.873096447E2;5.424265396E-7;2.640515679E-3;9.757890537E-6;4.750111043E-2;1.315829572E-6;6.405417807E-3;2.638042492E-5;1.284190956E-1;4.107015124E-6;1.999282306E-2;6.028472661E-7;2.934641914E-3
4.848484848E2;4.565886469E-7;2.245281805E-3;1.302469284E-5;6.404913055E-2;1.184370221E-6;5.824159067E-3;2.930593827E-5;1.441124093E-1;3.780674089E-6;1.859152391E-2;9.484288288E-7;4.663913585E-3
4.824120603E2;3.848385228E-7;1.911613372E-3;1.681622421E-5;8.353144804E-2;1.057741010E-6;5.254130602E-3;3.175260565E-5;1.577251287E-1;3.828238473E-6;1.901605848E-2;1.493358688E-6;7.417979927E-3
4.800000000E2;3.276674536E-7;1.644025939E-3;2.094725119E-5;1.050999235E-1;9.382317664E-7;4.707447578E-3;3.369641894E-5;1.690671020E-1;4.235196707E-6;2.124951126E-2;2.273958740E-6;1.140927215E-2
4.776119403E2;2.836661375E-7;1.437523583E-3;2.516254678E-5;1.275152357E-1;8.215315659E-7;4.163242784E-3;3.514887233E-5;1.781225398E-1;5.079483432E-6;2.574109580E-2;3.309556621E-6;1.677170822E-2
4.752475248E2;2.494129203E-7;1.276547720E-3;2.920037856E-5;1.494536716E-1;7.036622989E-7;3.601491464E-3;3.612754423E-5;1.849083607E-1;6.526227502E-6;3.340260332E-2;4.591942291E-6;2.350252527E-2
4.729064039E2;2.216257163E-7;1.145585732E-3;3.287206769E-5;1.699160746E-1;5.880965279E-7;3.039877334E-3;3.663612443E-5;1.893725247E-1;8.734437459E-6;4.514840200E-2;6.077273660E-6;3.141349349E-2
4.705882353E2;1.991294359E-7;1.039468101E-3;3.612762991E-5;1.885884861E-1;4.866177421E-7;2.540175028E-3;3.666117766E-5;1.913736387E-1;1.173776590E-5;6.127187163E-2;7.681469907E-6;4.009775301E-2
4.682926829E2;1.826038755E-7;9.625716814E-4;3.908114451E-5;2.060109780E-1;4.129396717E-7;2.176755740E-3;3.618561740E-5;1.907475977E-1;1.540686653E-5;8.121521725E-2;9.281244849E-6;4.892482942E-2
4.660194175E2;1.727770352E-7;9.196780603E-4;4.198641430E-5;2.234902574E-1;3.745103116E-7;1.993487830E-3;3.521282146E-5;1.874349753E-1;1.956402038E-5;1.041376841E-1;1.072284230E-5;5.707681462E-2
4.637681159E2;1.689870851E-7;9.082587147E-4;4.517256889E-5;2.427900294E-1;3.682310060E-7;1.979139531E-3;3.379210350E-5;1.816231843E-1;2.422178234E-5;1.301853623E-1;1.183987184E-5;6.363602742E-2
4.615384615E2;1.691489379E-7;9.179336974E-4;4.896161826E-5;2.657038219E-1;3.823217619E-7;2.074775241E-3;3.203374550E-5;1.738400182E-1;2.980478149E-5;1.617439259E-1;1.247974270E-5;6.772479033E-2
4.593301435E2;1.708300803E-7;9.359923199E-4;5.359324528E-5;2.936418802E-1;4.031081627E-7;2.208663391E-3;3.010166237E-5;1.649295297E-1;3.715058697E-5;2.035511780E-1;1.253469431E-5;6.867864015E-2
4.571428571E2;1.725565978E-7;9.545210864E-4;5.917693859E-5;3.273455576E-1;4.221518013E-7;2.335192054E-3;2.818008091E-5;1.558820804E-1;4.714675348E-5;2.607988969E-1;1.196985121E-5;6.621291523E-2
4.549763033E2;1.741928804E-7;9.727711437E-4;6.568177659E-5;3.667964890E-1;4.381797764E-7;2.446992330E-3;2.642368725E-5;1.475617167E-1;6.008023142E-5;3.355149492E-1;1.083889396E-5;6.052924351E-2
4.528301887E2;1.761861699E-7;9.932507566E-4;7.296504221E-5;4.113409322E-1;4.529359934E-7;2.553429808E-3;2.491226102E-5;1.404430445E-1;7.505600217E-5;4.231287335E-1;9.279774314E-6;5.231479214E-2
4.507042254E2;1.787450053E-7;1.017205009E-3;8.083042537E-5;4.599911108E-1;4.660579130E-7;2.652250018E-3;2.363317665E-5;1.344920694E-1;8.992857091E-5;5.117669867E-1;7.488633403E-6;4.261643783E-2
4.485981308E2;1.819975010E-7;1.045462211E-3;8.909515386E-5;5.117961292E-1;4.739619950E-7;2.722616258E-3;2.250395639E-5;1.292712036E-1;1.019628118E-4;5.857128040E-1;5.678076374E-6;3.261700983E-2
4.465116279E2;1.866473677E-7;1.082216515E-3;9.763759580E-5;5.661211299E-1;4.728184202E-7;2.741490059E-3;2.142733253E-5;1.242397009E-1;1.090266792E-4;6.321571756E-1;4.032628049E-6;2.338193529E-2
4.444444444E2;1.941547139E-7;1.136241925E-3;1.063965109E-4;6.226589810E-1;4.628163850E-7;2.708517189E-3;2.035261368E-5;1.191085834E-1;1.107517865E-4;6.481471424E-1;2.675778520E-6;1.565932485E-2
4.423963134E2;2.063844049E-7;1.219022476E-3;1.153110178E-4;6.810917834E-1;4.511193946E-7;2.664565095E-3;1.931141489E-5;1.140640874E-1;1.089875201E-4;6.437416466E-1;1.658223547E-6;9.794401737E-3
4.403669725E2;2.255728294E-7;1.344668224E-3;1.242215976E-4;7.405006865E-1;4.516153251E-7;2.692136189E-3;1.840964544E-5;1.097422296E-1;1.071366608E-4;6.386552132E-1;9.678796711E-7;5.769653385E-3
4.383561644E2;2.548924526E-7;1.533418060E-3;1.327785040E-4;7.987877002E-1;4.806874847E-7;2.891787743E-3;1.778241250E-5;1.069779516E-1;1.085478845E-4;6.530177132E-1;5.536944171E-7;3.330993170E-3
4.363636364E2;2.987111027E-7;1.813477179E-3;1.404120542E-4;8.524425563E-1;5.504403340E-7;3.341727090E-3;1.753816977E-5;1.064743504E-1;1.147368520E-4;6.965682251E-1;3.518934397E-7;2.136347516E-3
4.343891403E2;3.611281137E-7;2.212387595E-3;1.463983722E-4;8.968837660E-1;6.625065870E-7;4.058729574E-3;1.772468776E-5;1.085871685E-1;1.243955569E-4;7.620874050E-1;3.049146165E-7;1.868005535E-3
4.324324324E2;4.425191692E-7;2.735605103E-3;1.500097024E-4;9.273435727E-1;8.052186146E-7;4.977773405E-3;1.833369196E-5;1.133368784E-1;1.337763253E-4;8.269906111E-1;3.688133159E-7;2.279963580E-3
4.304932735E2;5.358141614E-7;3.342252692E-3;1.506991250E-4;9.400172530E-1;9.550815860E-7;5.957520782E-3;1.933559436E-5;1.206098065E-1;1.382953695E-4;8.626462386E-1;5.108759105E-7;3.186695146E-3
4.285714286E2;6.254695826E-7;3.936566560E-3;1.482510737E-4;9.330593133E-1;1.082178499E-6;6.810990991E-3;2.071643290E-5;1.303846250E-1;1.345446904E-4;8.467943823E-1;7.023201347E-7;4.420246856E-3
4.266666667E2;6.913598231E-7;4.390202392E-3;1.428428377E-4;9.070659689E-1;1.158588403E-6;7.357149504E-3;2.248630249E-5;1.427902167E-1;1.217150392E-4;7.729023853E-1;9.118851814E-7;5.790559953E-3
4.247787611E2;7.169061971E-7;4.592980281E-3;1.350025853E-4;8.649167978E-1;1.167716870E-6;7.481174776E-3;2.464785831E-5;1.579106550E-1;1.018024104E-4;6.522142861E-1;1.104228879E-6;7.074428269E-3
4.229074890E2;6.971256399E-7;4.505864614E-3;1.254892008E-4;8.110981967E-1;1.111048744E-6;7.181252467E-3;2.714256066E-5;1.754356698E-1;7.864282217E-5;5.083070960E-1;1.244215007E-6;8.041971276E-3
4.210526316E2;6.415510007E-7;4.183273397E-3;1.151406411E-4;7.507817466E-1;1.008544585E-6;6.576278002E-3;2.981126388E-5;1.943862093E-1;5.638752149E-5;3.676783581E-1;1.305450013E-6;8.512268397E-3
4.192139738E2;5.697535125E-7;3.747773568E-3;1.047369015E-4;6.889473824E-1;8.912412614E-7;5.862483283E-3;3.240227569E-5;2.131384708E-1;3.820117696E-5;2.512829814E-1;1.279132543E-6;8.413987853E-3
4.173913043E2;5.018819923E-7;3.330217919E-3;9.490511942E-5;6.297391303E-1;7.887625878E-7;5.233802656E-3;3.463390889E-5;2.298119195E-1;2.571499396E-5;1.706308156E-1;1.178690535E-6;7.821153980E-3
4.155844156E2;4.497396075E-7;3.010235439E-3;8.607267277E-5;5.761089430E-1;7.176641699E-7;4.803530936E-3;3.628610763E-5;2.428732656E-1;1.927118353E-5;1.289875267E-1;1.037041868E-6;6.941216938E-3
4.137931034E2;4.132308733E-7;2.789870848E-3;7.846206116E-5;5.297257084E-1;6.764796750E-7;4.567158570E-3;3.727546171E-5;2.516601026E-1;1.857908750E-5;1.254341288E-1;8.964426766E-7;6.052208225E-3
4.120171674E2;3.833957172E-7;2.610805190E-3;7.211506435E-5;4.910810836E-1;6.498046617E-7;4.424966964E-3;3.767216470E-5;2.565356854E-1;2.326688265E-5;1.584402101E-1;7.944054216E-7;5.409653014E-3
4.102564103E2;3.493204830E-7;2.399225865E-3;6.693478937E-5;4.597259130E-1;6.187835892E-7;4.249970055E-3;3.764593374E-5;2.585622726E-1;3.297336521E-5;2.264698308E-1;7.509706695E-7;5.157866034E-3
4.085106383E2;3.045206845E-7;2.109443463E-3;6.273654711E-5;4.345819706E-1;5.719022834E-7;3.961620982E-3;3.736662351E-5;2.588421204E-1;4.696616238E-5;3.253390303E-1;7.626694958E-7;5.283083429E-3
4.067796610E2;2.495841510E-7;1.743638209E-3;5.929595908E-5;4.142518645E-1;5.102023274E-7;3.564362036E-3;3.691047135E-5;2.578629609E-1;6.360490920E-5;4.443549382E-1;8.060690771E-7;5.631338515E-3
4.050632911E2;1.906095360E-7;1.342940230E-3;5.638483642E-5;3.972595852E-1;4.447777041E-7;3.133683052E-3;3.621870759E-5;2.551790458E-1;8.013171060E-5;5.645682800E-1;8.493823819E-7;5.984326890E-3
4.033613445E2;1.353584010E-7;9.617329540E-4;5.379150479E-5;3.821932176E-1;3.890993458E-7;2.764583952E-3;3.512903268E-5;2.495947656E-1;9.312709195E-5;6.616759106E-1;8.664777018E-7;6.156397782E-3
4.016736402E2;8.978383478E-8;6.432937332E-4;5.132704143E-5;3.677539968E-1;3.513487046E-7;2.517384342E-3;3.346316702E-5;2.397608176E-1;9.956174214E-5;7.133516288E-1;8.467738288E-7;6.067064287E-3
4.000000000E2;5.667435647E-8;4.094722255E-4;4.882545887E-5;3.527639403E-1;3.311182401E-7;2.392329285E-3;3.112589122E-5;2.248845640E-1;9.794634965E-5;7.076623763E-1;7.967598106E-7;5.756589631E-3
3.983402490E2;3.617495882E-8;2.635466490E-4;4.614638153E-5;3.361917916E-1;3.214788903E-7;2.342081015E-3;2.816767672E-5;2.052109264E-1;8.893453002E-5;6.479177346E-1;7.329532933E-7;5.339809378E-3
3.966942149E2;2.704284071E-8;1.986545012E-4;4.318216723E-5;3.172126769E-1;3.141701338E-7;2.307868168E-3;2.478307573E-5;1.820544521E-1;7.501825915E-5;5.510780105E-1;6.708978859E-7;4.928361127E-3
3.950617284E2;2.801900451E-8;2.075298711E-4;3.986805928E-5;2.952929038E-1;3.045193355E-7;2.255499778E-3;2.125037617E-5;1.573963067E-1;5.947793155E-5;4.405384018E-1;6.168779066E-7;4.569062845E-3
3.934426230E2;3.921680284E-8;2.928648198E-4;3.619153287E-5;2.702725869E-1;2.939452441E-7;2.195136133E-3;1.784562733E-5;1.332682945E-1;4.516260414E-5;3.372671143E-1;5.668412407E-7;4.233079849E-3
3.918367347E2;6.281723859E-8;4.729621405E-4;3.219730823E-5;2.424192493E-1;2.896966742E-7;2.181177686E-3;1.477043292E-5;1.112092115E-1;3.370775009E-5;2.537916342E-1;5.120378126E-7;3.855223587E-3
3.902439024E2;1.021383046E-7;7.753079317E-4;2.798722084E-5;2.124444339E-1;3.021576630E-7;2.293608001E-3;1.212079285E-5;9.200609768E-2;2.546293312E-5;1.932831575E-1;4.468938554E-7;3.392266516E-3
3.886639676E2;1.592805643E-7;1.218911180E-3;2.371466699E-5;1.814789697E-1;3.404823295E-7;2.605576642E-3;9.900950530E-6;7.576805958E-2;1.995459350E-5;1.527046141E-1;3.740659167E-7;2.862578555E-3
3.870967742E2;2.334414275E-7;1.800929284E-3;1.957250199E-5;1.509958723E-1;4.086619478E-7;3.152702058E-3;8.064826098E-6;6.221766909E-2;1.646508970E-5;1.270231360E-1;3.043519738E-7;2.347982482E-3
3.855421687E2;3.216194450E-7;2.501245731E-3;1.577285564E-5;1.226660528E-1;5.051243021E-7;3.928369455E-3;6.559674612E-6;5.101482007E-2;1.439518159E-5;1.119518333E-1;2.525646292E-7;1.964204001E-3
3.840000000E2;4.213079985E-7;3.302897449E-3;1.251707672E-5;9.812920930E-2;6.272459632E-7;4.917374223E-3;5.351920859E-6;4.195706186E-2;1.335555627E-5;1.047025760E-1;2.323389309E-7;1.821450494E-3
3.824701195E2;5.326142285E-7;4.208967528E-3;9.957761568E-6;7.869090393E-2;7.775190926E-7;6.144320669E-3;4.429060265E-6;3.500051226E-2;1.313424152E-5;1.037929389E-1;2.523841533E-7;1.994457994E-3
3.809523810E2;6.570692726E-7;5.233926358E-3;8.162611248E-6;6.501979006E-2;9.649648845E-7;7.686488098E-3;3.784838014E-6;3.014836376E-2;1.367522436E-5;1.089308543E-1;3.146399456E-7;2.506284152E-3
3.794466403E2;7.927690306E-7;6.365068569E-3;7.092187306E-6;5.694251007E-2;1.197673891E-6;9.616011909E-3;3.400772843E-6;2.730448781E-2;1.506949129E-5;1.209915393E-1;4.136788962E-7;3.321389255E-3
3.779527559E2;9.289837026E-7;7.517802226E-3;6.602120559E-6;5.342767208E-2;1.469909046E-6;1.189524150E-2;3.234790840E-6;2.617755049E-2;1.747879435E-5;1.414471736E-1;5.365718199E-7;4.342208384E-3
3.764705882E2;1.045403196E-6;8.526671906E-3;6.473084853E-6;5.279673047E-2;1.754016679E-6;1.430636983E-2;3.222223423E-6;2.628157446E-2;2.096881884E-5;1.710289764E-1;6.636026499E-7;5.412573918E-3
3.750000000E2;1.119075534E-6;9.199298260E-3;6.461361774E-6;5.311526550E-2;2.006411846E-6;1.649359711E-2;3.288452653E-6;2.703254235E-2;2.533606954E-5;2.082737521E-1;7.711123118E-7;6.338885920E-3
3.735408560E2;1.136123194E-6;9.412544467E-3;6.355396901E-6;5.265314204E-2;2.187038073E-6;1.811915575E-2;3.368058752E-6;2.790366654E-2;3.005262047E-5;2.489797127E-1;8.369244208E-7;6.933744830E-3
3.720930233E2;1.100199813E-6;9.185998003E-3;6.021291378E-6;5.027411378E-2;2.279918049E-6;1.903592638E-2;3.423724627E-6;2.858601430E-2;3.437964800E-5;2.870491107E-1;8.466023456E-7;7.068613688E-3
3.706563707E2;1.030928061E-6;8.674476142E-3;5.423233452E-6;4.563238793E-2;2.299745961E-6;1.935061449E-2;3.459040296E-6;2.910519528E-2;3.758669478E-5;3.162634713E-1;7.979169961E-7;6.713865119E-3
3.692307692E2;9.527801236E-7;8.078946878E-3;4.614826760E-6;3.913068642E-2;2.279580348E-6;1.932933746E-2;3.521448773E-6;2.985956241E-2;3.915955863E-5;3.320472228E-1;7.017455086E-7;5.950338955E-3
3.678160920E2;8.819899609E-7;7.536332040E-3;3.708427399E-6;3.168736773E-2;2.249703394E-6;1.922302126E-2;3.694613235E-6;3.156932996E-2;3.891101557E-5;3.324826204E-1;5.791262553E-7;4.948455137E-3
3.664122137E2;8.202571598E-7;7.062654811E-3;2.835848726E-6;2.441748958E-2;2.224020727E-6;1.914947099E-2;4.080921894E-6;3.513793486E-2;3.699328320E-5;3.185230223E-1;4.558267383E-7;3.924801958E-3
3.650190114E2;7.585564065E-7;6.581346335E-3;2.114206942E-6;1.834316867E-2;2.202232947E-6;1.910689517E-2;4.776039602E-6;4.143761817E-2;3.386220453E-5;2.937934394E-1;3.568048026E-7;3.095690656E-3
3.636363636E2;6.872616092E-7;6.008212803E-3;1.626545120E-6;1.421966408E-2;2.181434792E-6;1.907064831E-2;5.839675814E-6;5.105190589E-2;3.023264068E-5;2.643013030E-1;3.025591166E-7;2.645047437E-3
3.622641509E2;6.047599288E-7;5.327091091E-3;1.420546423E-6;1.251303176E-2;2.163419696E-6;1.905670869E-2;7.268197780E-6;6.402268040E-2;2.700888534E-5;2.379105917E-1;3.072411528E-7;2.706365833E-3
3.609022556E2;5.186635693E-7;4.603248133E-3;1.519983823E-6;1.349017573E-2;2.150091386E-6;1.908251272E-2;8.976716985E-6;7.967024897E-2;2.514471029E-5;2.231645859E-1;3.769116220E-7;3.345169823E-3
3.595505618E2;4.398473878E-7;3.933144550E-3;1.936389719E-6;1.731532545E-2;2.132151255E-6;1.906583811E-2;1.079830864E-5;9.655919291E-2;2.541756583E-5;2.272855615E-1;5.067739465E-7;4.531606282E-3
3.582089552E2;3.750139078E-7;3.378565402E-3;2.669374253E-6;2.404885608E-2;2.084015169E-6;1.877525447E-2;1.250455917E-5;1.126557445E-1;2.816869339E-5;2.537766492E-1;6.785416379E-7;6.113099418E-3
3.568773234E2;3.235239635E-7;2.936475505E-3;3.693296513E-6;3.352232282E-2;1.973374173E-6;1.791139320E-2;1.384572836E-5;1.256711922E-1;3.311181268E-5;3.005404169E-1;8.608033337E-7;7.813108732E-3
3.555555556E2;2.798514191E-7;2.559000730E-3;4.938647916E-6;4.515969104E-2;1.780853237E-6;1.628437243E-2;1.460196863E-5;1.335224546E-1;3.930716824E-5;3.594302739E-1;1.014748264E-6;9.279000830E-3
3.542435424E2;2.385223279E-7;2.197267788E-3;6.282726204E-6;5.787647652E-2;1.515142893E-6;1.395749698E-2;1.463223432E-5;1.347921489E-1;4.534727476E-5;4.177391147E-1;1.105256251E-6;1.018162106E-2
3.529411765E2;1.974431027E-7;1.832293931E-3;7.562918659E-6;7.018472548E-2;1.211620301E-6;1.124397102E-2;1.390721352E-5;1.290604867E-1;4.972493578E-5;4.614529290E-1;1.113811191E-6;1.033629161E-2
3.516483516E2;1.579545207E-7;1.476633518E-3;8.614168233E-6;8.052931618E-2;9.155063349E-7;8.558585938E-3;1.251659777E-5;1.170110720E-1;5.126997424E-5;4.792959523E-1;1.047569273E-6;9.793172702E-3
3.503649635E2;1.227606901E-7;1.156047862E-3;9.316318922E-6;8.773256782E-2;6.621390697E-7;6.235419948E-3;1.064846726E-5;1.002775221E-1;4.949758466E-5;4.661229654E-1;9.398272530E-7;8.850433192E-3
3.490909091E2;9.387574257E-8;8.905004454E-4;9.627923230E-6;9.132998248E-2;4.670251016E-7;4.430175992E-3;8.546750420E-6;8.107403305E-2;4.474039876E-5;4.244051118E-1;8.410028332E-7;7.977709439E-3
3.478260870E2;7.188929290E-8;6.869066868E-4;9.588504909E-6;9.161876369E-2;3.286165710E-7;3.139951874E-3;6.459095841E-6;6.171706446E-2;3.801915983E-5;3.632754484E-1;8.037197070E-7;7.679592033E-3
3.465703971E2;5.644934871E-8;5.432926650E-4;9.288734832E-6;8.939875512E-2;2.374973411E-7;2.285775945E-3;4.589425706E-6;4.417059505E-2;3.069949469E-5;2.954650615E-1;8.676987753E-7;8.351103970E-3
3.453237410E2;4.702891224E-8;4.559003165E-4;8.826038224E-6;8.555999761E-2;1.837131160E-7;1.780922920E-3;3.066811526E-6;2.972980404E-2;2.406807863E-5;2.333169988E-1;1.049045426E-6;1.016949189E-2
3.440860215E2;4.325245515E-8;4.223130861E-4;8.269195718E-6;8.073968406E-2;1.587730162E-7;1.550245466E-3;1.936848863E-6;1.891121828E-2;1.901088630E-5;1.856205858E-1;1.335925138E-6;1.304385302E-2
3.428571429E2;4.461570523E-8;4.387520845E-4;7.647025794E-6;7.520106407E-2;1.542624176E-7;1.517020899E-3;1.173950872E-6;1.154466548E-2;1.592278719E-5;1.565851315E-1;1.690451003E-6;1.662394212E-2
3.416370107E2;4.996321416E-8;4.948554718E-4;6.961271486E-6;6.894719132E-2;1.608874736E-7;1.593493293E-3;7.068523244E-7;7.000945523E-3;1.481549062E-5;1.467384900E-1;2.055917421E-6;2.036262083E-2
3.404255319E2;5.736531811E-8;5.722199445E-4;6.211459736E-6;6.195940792E-2;1.698448420E-7;1.694204953E-3;4.472328700E-7;4.461154867E-3;1.546660666E-5;1.542796431E-1;2.368331930E-6;2.362414801E-2
3.392226148E2;6.463569607E-8;6.493228246E-4;5.415510511E-6;5.440360041E-2;1.751990381E-7;1.760029538E-3;3.129070003E-7;3.143428007E-3;1.748842439E-5;1.756867151E-1;2.570541577E-6;2.582336726E-2
3.380281690E2;7.026862217E-8;7.109081385E-4;4.616338035E-6;4.670352396E-2;1.748171463E-7;1.768626283E-3;2.416330807E-7;2.444603555E-3;2.033391399E-5;2.057183490E-1;2.626195228E-6;2.656923536E-2
3.368421053E2;7.419478576E-8;7.559245902E-4;3.875017855E-6;3.948015018E-2;1.690441079E-7;1.722285423E-3;1.950595586E-7;1.987340692E-3;2.333561889E-5;2.377521273E-1;2.529631871E-6;2.577284799E-2
3.356643357E2;7.779586748E-8;7.981857354E-4;3.257259103E-6;3.341948405E-2;1.587398724E-7;1.628671367E-3;1.553214432E-7;1.593598277E-3;2.583651287E-5;2.650826669E-1;2.308377293E-6;2.368395503E-2
3.344947735E2;8.310207826E-8;8.586003209E-4;2.818897804E-6;2.912450098E-2;1.444580122E-7;1.492522188E-3;1.182855541E-7;1.222111611E-3;2.737620927E-5;2.828475840E-1;2.016583802E-6;2.083509265E-2
3.333333333E2;9.149873109E-8;9.519527983E-4;2.593580644E-6;2.698361302E-2;1.268375482E-7;1.319617852E-3;8.671199340E-8;9.021515794E-4;2.782673360E-5;2.895093363E-1;1.720297184E-6;1.789797190E-2
3.321799308E2;1.026772863E-7;1.075685800E-3;2.585673816E-6;2.708848965E-2;1.072191892E-7;1.123268479E-3;6.542785632E-8;6.854467866E-4;2.737337246E-5;2.867737268E-1;1.478450471E-6;1.548880220E-2
3.310344828E2;1.145906699E-7;1.208817176E-3;2.771455669E-6;2.923609066E-2;8.798318728E-8;9.281347954E-4;5.940635553E-8;6.266777476E-4;2.633424412E-5;2.777999869E-1;1.326302646E-6;1.399116892E-2
3.298969072E2;1.245907683E-7;1.323388053E-3;3.110389683E-6;3.303818256E-2;7.261676029E-8;7.713264343E-4;7.456441251E-8;7.920141604E-4;2.494240133E-5;2.649351665E-1;1.268423608E-6;1.347304197E-2
3.287671233E2;1.309834310E-7;1.400868704E-3;3.566130691E-6;3.813979250E-2;6.516900823E-8;6.969829956E-4;1.201924806E-7;1.285459414E-3;2.325698764E-5;2.487336444E-1;1.285205679E-6;1.374528366E-2
3.276450512E2;1.339321530E-7;1.442233101E-3;4.131674877E-6;4.449146929E-2;6.890868086E-8;7.420352639E-4;2.113794751E-7;2.276215749E-3;2.125654505E-5;2.288986790E-1;1.350098001E-6;1.453837621E-2
3.265306122E2;1.351697836E-7;1.465512906E-3;4.847096571E-6;5.255229676E-2;8.506316631E-8;9.222561782E-4;3.698519455E-7;4.009940572E-3;1.901272503E-5;2.061362618E-1;1.448317080E-6;1.570267641E-2
3.254237288E2;1.369417063E-7;1.494841461E-3;5.798517060E-6;6.329601073E-2;1.130865849E-7;1.234441430E-3;6.225544991E-7;6.795740333E-3;1.679665979E-5;1.833505959E-1;1.585689936E-6;1.730922686E-2
3.243243243E2;1.411003219E-7;1.550696457E-3;7.094242183E-6;7.796591866E-2;1.524687658E-7;1.675635972E-3;9.985524429E-7;1.097411909E-2;1.505079144E-5;1.654086160E-1;1.780855682E-6;1.957165341E-2
3.232323232E2;1.488605767E-7;1.647054477E-3;8.825526474E-6;9.764924475E-2;2.042423715E-7;2.259821370E-3;1.525680267E-6;1.688075224E-2;1.424421917E-5;1.576038832E-1;2.044319374E-6;2.261918805E-2
3.221476510E2;1.609336051E-7;1.792646412E-3;1.102868369E-5;1.228489863E-1;2.703101750E-7;3.010996772E-3;2.226618672E-6;2.480240203E-2;1.466879073E-5;1.633962966E-1;2.357328064E-6;2.625837962E-2
3.210702341E2;1.774052748E-7;1.989409893E-3;1.366517371E-5;1.532402675E-1;3.508356751E-7;3.934245831E-3;3.112768094E-6;3.490635578E-2;1.627609520E-5;1.825189519E-1;2.665327661E-6;2.988879120E-2
3.200000000E2;1.970927351E-7;2.224992204E-3;1.662729992E-5;1.877066280E-1;4.418431907E-7;4.987995395E-3;4.174775646E-6;4.712930320E-2;1.866927915E-5;2.107586591E-1;2.892459160E-6;3.265315223E-2
3.189368771E2;2.170782098E-7;2.466974104E-3;1.976562188E-5;2.246253890E-1;5.353927211E-7;6.084442926E-3;5.371211242E-6;6.104085274E-2;2.127780148E-5;2.418104759E-1;2.970620518E-6;3.375946345E-2
3.178807947E2;2.333700995E-7;2.669773791E-3;2.292515587E-5;2.622657334E-1;6.232211779E-7;7.129703292E-3;6.620876712E-6;7.574339282E-2;2.359987299E-5;2.699845546E-1;2.868388347E-6;3.281460670E-2
3.168316832E2;2.428472582E-7;2.796622386E-3;2.597714552E-5;2.991520975E-1;7.017577083E-7;8.081422581E-3;7.806490151E-6;8.989932712E-2;2.536466187E-5;2.920987526E-1;2.605666625E-6;3.000678560E-2
3.157894737E2;2.452130280E-7;2.842536666E-3;2.883917372E-5;3.343069061E-1;7.741920108E-7;8.974519811E-3;8.794294247E-6;1.019444361E-1;2.655662915E-5;3.078473959E-1;2.247767170E-6;2.605636679E-2
3.147540984E2;2.433475857E-7;2.839501409E-3;3.148359902E-5;3.673663889E-1;8.467120954E-7;9.879860453E-3;9.466713577E-6;1.104623515E-1;2.733585830E-5;3.189684745E-1;1.882511017E-6;2.196608062E-2
3.137254902E2;2.415540925E-7;2.837086785E-3;3.393646069E-5;3.985885031E-1;9.210273703E-7;1.081759598E-2;9.755668235E-6;1.145816953E-1;2.791885093E-5;3.279108303E-1;1.590877785E-6;1.868508330E-2
3.127035831E2;2.429570014E-7;2.872245368E-3;3.626379671E-5;4.287117536E-1;9.894909975E-7;1.169779392E-2;9.660502107E-6;1.142067620E-1;2.848243221E-5;3.367202160E-1;1.422850619E-6;1.682098511E-2
3.116883117E2;2.480827954E-7;2.951980252E-3;3.854250159E-5;4.586239178E-1;1.037860578E-6;1.234968320E-2;9.241198374E-6;1.099626238E-1;2.913807478E-5;3.467190105E-1;1.386023619E-6;1.649253567E-2
3.106796117E2;2.556869746E-7;3.062252030E-3;4.082105188E-5;4.888960387E-1;1.054436614E-6;1.262853013E-2;8.590476579E-6;1.028844132E-1;2.996420854E-5;3.588683334E-1;1.448602086E-6;1.734927908E-2
3.096774194E2;2.648499267E-7;3.192556653E-3;4.308694887E-5;5.193791329E-1;1.038577944E-6;1.251923671E-2;7.799843844E-6;9.402095621E-2;3.104930296E-5;3.742748204E-1;1.554102391E-6;1.873347669E-2
3.086816720E2;2.762399869E-7;3.351372417E-3;4.526225969E-5;5.491264690E-1;1.001667135E-6;1.215233045E-2;6.936591898E-6;8.415545848E-2;3.252136571E-5;3.945526106E-1;1.641944216E-6;1.992023898E-2
3.076923077E2;2.910959878E-7;3.554354785E-3;4.724091343E-5;5.768233633E-1;9.593404446E-7;1.171378666E-2;6.040717548E-6;7.375867144E-2;3.458663080E-5;4.223114088E-1;1.666925729E-6;2.035357988E-2
