room,occupancy,raw_peak,raw_peak_dist,raw_near,raw_mid,raw_far,raw_mean,raw_std,res_peak,res_peak_dist,res_near,res_mid,res_far,res_mean,res_std
sim5,empty,0.0177164691348209,101.6458333,0.006602321311151788,0.0019520937701168629,0.013192109782174834,0.007419428609168052,0.009286951473283319,8.015063435932552,101.6458333,1.308811918022707,0.6454520026282001,2.493488805046524,1.5167041190722061,2.177022385111067
sim5,empty,0.016864597700159,106.25,0.006498165828213479,0.001967901699929945,0.013202558879422038,0.0074004459086711594,0.009244969599634,7.14450498553079,106.9583333,1.347418644136412,0.7024260800583945,2.539754062021725,1.5646598275060293,2.283223166537814
sim5,empty,0.0192417476392933,108.0208333,0.006552646447331752,0.0019218978437821178,0.01302745583420765,0.007333710778511216,0.009090271009284457,8.721899937492731,119.0,1.3449180445384616,0.7024572805477658,2.48994506988745,1.545391997392038,2.1763823940182987
sim5,empty,0.0165135445866805,104.8333333,0.006546398745297154,0.0019450940428428194,0.013047023206443242,0.007347504215924496,0.009066218921754892,6.764623748369118,109.0833333,1.516732694023716,0.6879327318415387,2.4460190435370217,1.5708236112043141,2.1728709856404542
sim5,empty,0.0166233012661221,106.25,0.006597277673034191,0.0019282892551079282,0.013264042058393637,0.007436493802567771,0.009308131423813483,8.29505834395954,95.27083333,1.3577629796482247,0.7679703955447765,2.40718641214245,1.5411543480628502,2.140649532929121
sim5,person,0.0415038357769013,242.9583333,0.006538109213097318,0.011924365469869158,0.012943235351626512,0.0108325001822076,0.010199000329610079,68.30235316922472,242.9583333,1.2672860082556523,16.98879593313266,2.5013201236524254,7.282925584793657,13.274025608972371
sim5,person,0.0404830071226694,242.25,0.006576185800153902,0.012262787443459787,0.01304839372946495,0.011001742674398107,0.010403603630027701,66.75554044642719,242.25,1.343610746481695,17.62918969333758,2.534242155550758,7.5423510337565585,13.707172220538094
sim5,person,0.0411353582396819,244.375,0.0065814900661861405,0.012095852492115592,0.01313542999276246,0.010976702362603038,0.01044295699218252,67.20692276675348,244.375,1.4329030865232188,17.249466429425734,2.573441350286577,7.4472230861537625,13.512434735842994
sim5,person,0.0412329202775297,251.1041667,0.006560634864855564,0.013382683276266948,0.013023558017206092,0.011383916613765116,0.010971948662582921,68.08263389999219,239.0625,1.372558245034573,19.457441445328865,2.408322666269094,8.149235693066112,15.158393100353107
sim5,person,0.0536353843831777,238.7083333,0.006618159959480606,0.015947184794513354,0.013176724201266277,0.012362946051458828,0.012378094123150087,88.57078227260124,238.7083333,1.4090813943436826,23.756223691326753,2.546975033771992,9.729885297997605,18.616254832192634
sim5,person,0.0476875106410249,240.125,0.006593353687137419,0.013402325816811169,0.013190176409391284,0.01146200432259692,0.011054363039151693,78.92801759668623,240.125,1.3491168046748028,19.54919017416934,2.373144086443145,8.162112913756385,15.289542645322891
