"Speed of sound (m/s)";"Crosscorrelation (a.u.)";"Normalized CC (a.u.)";"Crosscorrelation history 1 (a.u.)";"Normalized CC history 1 (a.u.)";"Crosscorrelation history 2 (a.u.)";"Normalized CC history 2 (a.u.)";"Crosscorrelation history 3 (a.u.)";"Normalized CC history 3 (a.u.)";"Crosscorrelation history 4 (a.u.)";"Normalized CC history 4 (a.u.)";"Crosscorrelation history 5 (a.u.)";"Normalized CC history 5 (a.u.)"
4.383561644E2;NaN;4.074962133E-5;3.517302528E-8;2.115988591E-4;3.919138284E-8;2.357730628E-4;8.110502549E-8;4.879230811E-4;6.262340041E-7;3.767387075E-3;1.148433454E-7;6.908908366E-4
4.363636364E2;NaN;4.112261363E-5;2.732667707E-8;1.659004463E-4;3.670021242E-8;2.228072445E-4;7.535856731E-8;4.575023854E-4;6.377826987E-7;3.871983193E-3;1.121058952E-7;6.805956685E-4
4.343891403E2;NaN;4.149730522E-5;2.319460631E-8;1.420976583E-4;3.404005624E-8;2.085403914E-4;6.759870811E-8;4.141315439E-4;6.569051419E-7;4.024413310E-3;1.087069467E-7;6.659739060E-4
4.324324324E2;NaN;4.187369608E-5;2.394650953E-8;1.480347028E-4;3.137747192E-8;1.939720995E-4;5.907009554E-8;3.651648698E-4;6.734064228E-7;4.162924852E-3;1.030071751E-7;6.367790903E-4
4.304932735E2;NaN;4.225178623E-5;3.003570129E-8;1.873539573E-4;2.932002454E-8;1.828897741E-4;5.134259180E-8;3.202601350E-4;6.800980024E-7;4.242253272E-3;9.580305058E-8;5.975915285E-4
4.285714286E2;NaN;4.263157565E-5;4.127116372E-8;2.597515331E-4;2.897470699E-8;1.823603670E-4;4.605432947E-8;2.898557154E-4;6.794769889E-7;4.276477174E-3;8.968347760E-8;5.644478783E-4
4.266666667E2;NaN;4.301306436E-5;5.675988528E-8;3.604308145E-4;3.160336452E-8;2.006844509E-4;4.485584991E-8;2.848390274E-4;6.851462977E-7;4.350745899E-3;8.758360676E-8;5.561644560E-4
4.247787611E2;NaN;4.339625235E-5;7.474411979E-8;4.788607905E-4;3.795627460E-8;2.431732652E-4;4.925220223E-8;3.155425278E-4;7.158719350E-7;4.586354106E-3;9.184162289E-8;5.883988234E-4
4.229074890E2;NaN;4.378113963E-5;9.257493074E-8;5.983571407E-4;4.763965143E-8;3.079184114E-4;6.001937881E-8;3.879346558E-4;7.844371561E-7;5.070201728E-3;1.037469986E-7;6.705676899E-4
4.210526316E2;NaN;4.416772618E-5;1.071050226E-7;6.983849940E-4;5.894509905E-8;3.843552024E-4;7.651834303E-8;4.989426382E-4;8.874261135E-7;5.786517437E-3;1.230699803E-7;8.024854986E-4
4.192139738E2;NaN;4.455601202E-5;1.155523804E-7;7.600903679E-4;6.933954294E-8;4.561075984E-4;9.652429147E-8;6.349257711E-4;1.002385585E-6;6.593577959E-3;1.478173182E-7;9.723254459E-4
4.173913043E2;NaN;4.494599713E-5;1.165057946E-7;7.730695482E-4;7.641774320E-8;5.070668836E-4;1.167077913E-7;7.744098889E-4;1.094977847E-6;7.265681779E-3;1.746490088E-7;1.158876524E-3
4.155844156E2;NaN;4.533768153E-5;1.105576844E-7;7.399941080E-4;7.884228831E-8;5.277139180E-4;1.334651015E-7;8.933199831E-4;1.133357845E-6;7.585887239E-3;1.996694199E-7;1.336444364E-3
4.137931034E2;NaN;4.573106521E-5;1.001748451E-7;6.763165536E-4;7.680539318E-8;5.185409446E-4;1.439314276E-7;9.717330430E-4;1.102588811E-6;7.443975220E-3;2.190938651E-7;1.479181800E-3
4.120171674E2;NaN;4.612614817E-5;8.878005079E-8;6.045644406E-4;7.176398775E-8;4.886903614E-4;1.469165447E-7;1.000455822E-3;1.010947625E-6;6.884237843E-3;2.299636666E-7;1.565980806E-3
4.102564103E2;NaN;4.652293042E-5;7.942236216E-8;5.454938799E-4;6.558353868E-8;4.504451643E-4;1.431196949E-7;9.829840807E-4;8.843010606E-7;6.073614577E-3;2.311271648E-7;1.587442761E-3
4.085106383E2;NaN;4.692141194E-5;7.368881797E-8;5.104493824E-4;5.960995246E-8;4.129237550E-4;1.342688105E-7;9.300926963E-4;7.526034896E-7;5.213355256E-3;2.237798306E-7;1.550143963E-3
4.067796610E2;NaN;4.732159275E-5;7.136913481E-8;4.985971662E-4;5.425493160E-8;3.790343714E-4;1.219622691E-7;8.520495857E-4;6.373960916E-7;4.452959755E-3;2.107882095E-7;1.472603027E-3
4.050632911E2;NaN;4.772347283E-5;7.093863420E-8;4.997984243E-4;4.925658071E-8;3.470374318E-4;1.072596525E-7;7.556983004E-4;5.467648972E-7;3.852234219E-3;1.954696440E-7;1.377182140E-3
4.033613445E2;NaN;4.812705220E-5;7.045919151E-8;5.006185496E-4;4.426460547E-8;3.145037874E-4;9.111024117E-8;6.473460142E-4;4.779850573E-7;3.396124494E-3;1.810533880E-7;1.286399724E-3
4.016736402E2;NaN;4.853233085E-5;6.839441388E-8;4.900403056E-4;3.928745842E-8;2.814913827E-4;7.495291855E-8;5.370314479E-4;4.241943515E-7;3.039317363E-3;1.708578598E-7;1.224182401E-3
4.000000000E2;NaN;4.893930879E-5;6.404967508E-8;4.627589024E-4;3.480873056E-8;2.514930783E-4;6.102152975E-8;4.408805525E-4;3.809693590E-7;2.752503619E-3;1.682998689E-7;1.215966553E-3
3.983402490E2;NaN;4.934798600E-5;5.760358281E-8;4.196613270E-4;3.162912967E-8;2.304287664E-4;5.204984182E-8;3.792004702E-4;3.494191258E-7;2.545634956E-3;1.763026880E-7;1.284423926E-3
3.966942149E2;NaN;4.975836250E-5;4.987382090E-8;3.663690188E-4;3.055268302E-8;2.244375164E-4;5.022206427E-8;3.689271861E-4;3.344909685E-7;2.457143361E-3;1.961232263E-7;1.440705217E-3
3.950617284E2;NaN;5.017043827E-5;4.202759874E-8;3.112880812E-4;3.203663528E-8;2.372874735E-4;5.611850089E-8;4.156559257E-4;3.405867020E-7;2.522641885E-3;2.260473938E-7;1.674277417E-3
3.934426230E2;NaN;5.058421333E-5;3.541504102E-8;2.644738698E-4;3.593506905E-8;2.683573560E-4;6.882196810E-8;5.139514654E-4;3.685415381E-7;2.752209343E-3;2.613338490E-7;1.951599443E-3
3.918367347E2;NaN;5.099968767E-5;3.150292334E-8;2.371911022E-4;4.143254743E-8;3.119530046E-4;8.707408800E-8;6.555962657E-4;4.159806366E-7;3.131992057E-3;2.965483984E-7;2.232765534E-3
3.902439024E2;NaN;5.141686129E-5;3.171734701E-8;2.407589474E-4;4.717343821E-8;3.580825132E-4;1.100247701E-7;8.351722429E-4;4.795331933E-7;3.640024080E-3;3.287994788E-7;2.495839781E-3
3.886639676E2;NaN;5.183573420E-5;3.705596812E-8;2.835746721E-4;5.159757763E-8;3.948558599E-4;1.369448465E-7;1.047984763E-3;5.563127380E-7;4.257241418E-3;3.589106050E-7;2.746600947E-3
3.870967742E2;NaN;5.225630638E-5;4.754573582E-8;3.668008240E-4;5.346864912E-8;4.124942903E-4;1.666727052E-7;1.285828993E-3;6.437576679E-7;4.966393704E-3;3.897193987E-7;3.006566080E-3
3.855421687E2;NaN;5.267857785E-5;6.180528160E-8;4.806618478E-4;5.243203609E-8;4.077657880E-4;1.975115103E-7;1.536053960E-3;7.384118193E-7;5.742654678E-3;4.234947498E-7;3.293533558E-3
3.840000000E2;NaN;5.310254860E-5;7.704547152E-8;6.040077384E-4;4.927089557E-8;3.862654303E-4;2.274013940E-7;1.782742048E-3;8.348342439E-7;6.544788859E-3;4.603886025E-7;3.609274797E-3
3.824701195E2;NaN;5.352821863E-5;8.971160326E-8;7.089431802E-4;4.565244097E-8;3.607670080E-4;2.542088301E-7;2.008877446E-3;9.262250962E-7;7.319465281E-3;4.983286161E-7;3.938026532E-3
3.809523810E2;NaN;5.395558794E-5;9.666239559E-8;7.699703535E-4;4.348895326E-8;3.464139753E-4;2.761290637E-7;2.199523315E-3;1.007438691E-6;8.024815855E-3;5.339959826E-7;4.253578374E-3
3.794466403E2;NaN;5.438465653E-5;9.638430840E-8;7.738606179E-4;4.423721276E-8;3.551764532E-4;2.918155534E-7;2.342959847E-3;1.078172787E-6;8.656548692E-3;5.642594396E-7;4.530386386E-3
3.779527559E2;NaN;5.481542440E-5;8.955194416E-8;7.246992636E-4;4.837262203E-8;3.914555278E-4;2.999002906E-7;2.426943622E-3;1.142138679E-6;9.242759246E-3;5.868594188E-7;4.749160865E-3
3.764705882E2;NaN;5.524789156E-5;7.857443173E-8;6.408803821E-4;5.515506473E-8;4.498638829E-4;2.985642586E-7;2.435193891E-3;1.201119849E-6;9.796751065E-3;5.998106188E-7;4.892263935E-3
3.750000000E2;NaN;5.568205800E-5;6.638395660E-8;5.457056272E-4;6.279409705E-8;5.161953862E-4;2.861971780E-7;2.352668002E-3;1.248764785E-6;1.026540154E-2;6.007494710E-7;4.938427651E-3
3.735408560E2;NaN;5.611792372E-5;5.519446122E-8;4.572746363E-4;6.907096049E-8;5.722385478E-4;2.628505385E-7;2.177662065E-3;1.270978364E-6;1.052979151E-2;5.877563819E-7;4.869439430E-3
3.720930233E2;NaN;5.655548872E-5;4.589558050E-8;3.832001295E-4;7.223523125E-8;6.031201626E-4;2.310059227E-7;1.928758686E-3;1.254524721E-6;1.047451694E-2;5.608448480E-7;4.682712716E-3
3.706563707E2;NaN;5.699475300E-5;3.827622187E-8;3.220653178E-4;7.177473094E-8;6.039298133E-4;1.948884626E-7;1.639838301E-3;1.197981610E-6;1.008010480E-2;5.220119290E-7;4.392333662E-3
3.692307692E2;NaN;5.743571656E-5;3.176069615E-8;2.693097501E-4;6.862774356E-8;5.819179901E-4;1.590214000E-7;1.348396562E-3;1.116392103E-6;9.466268522E-3;4.736928378E-7;4.016602759E-3
3.678160920E2;NaN;5.787837941E-5;2.612291993E-8;2.232122894E-4;6.468689937E-8;5.527295931E-4;1.269822501E-7;1.085024141E-3;1.034986792E-6;8.843642745E-3;4.175967161E-7;3.568235072E-3
3.664122137E2;NaN;5.832274153E-5;2.179191778E-8;1.876348059E-4;6.179551868E-8;5.320775468E-4;1.007472004E-7;8.674629550E-4;9.751779831E-7;8.396568554E-3;3.550567537E-7;3.057142824E-3
3.650190114E2;NaN;5.876880294E-5;1.973132330E-8;1.711918470E-4;6.075064404E-8;5.270814736E-4;8.074805621E-8;7.005819465E-4;9.421076868E-7;8.173864090E-3;2.881705376E-7;2.500209734E-3
3.636363636E2;NaN;5.921656363E-5;2.114530277E-8;1.848575231E-4;6.089938048E-8;5.323976090E-4;6.658376993E-8;5.820919626E-4;9.227477572E-7;8.066891580E-3;2.206673157E-7;1.929128840E-3
3.622641509E2;NaN;5.966602360E-5;2.720165320E-8;2.396086075E-4;6.059246098E-8;5.337350305E-4;5.782161074E-8;5.093277064E-4;8.960707960E-7;7.893133336E-3;1.580284098E-7;1.392009778E-3
3.609022556E2;NaN;6.011718286E-5;3.870134077E-8;3.434825293E-4;5.820002826E-8;5.165374769E-4;5.419504689E-8;4.809924259E-4;8.475726279E-7;7.522385121E-3;1.063614525E-7;9.439802341E-4
3.595505618E2;NaN;6.057004139E-5;5.556175560E-8;4.968369082E-4;5.302067559E-8;4.741144020E-4;5.538503189E-8;4.952566331E-4;7.774309741E-7;6.951839396E-3;7.023506591E-8;6.280466234E-4
3.582089552E2;NaN;6.102459921E-5;7.624151760E-8;6.868730684E-4;4.555084129E-8;4.103754373E-4;6.110055929E-8;5.504655464E-4;6.975359810E-7;6.284222753E-3;5.121513453E-8;4.614060385E-4
3.568773234E2;NaN;6.148085630E-5;9.753461029E-8;8.852759806E-4;3.708341366E-8;3.365887790E-4;7.145812675E-8;6.485919515E-4;6.214787112E-7;5.640871213E-3;4.857268594E-8;4.408715229E-4
3.555555556E2;NaN;6.193881268E-5;1.151285600E-7;1.052751742E-3;2.900490292E-8;2.652249111E-4;8.677665458E-8;7.934979324E-4;5.557464473E-7;5.081823666E-3;6.105028987E-8;5.582524358E-4
3.542435424E2;NaN;6.239846834E-5;1.249102917E-7;1.150673662E-3;2.224349527E-8;2.049070881E-4;1.065083168E-7;9.811546605E-4;4.977563401E-7;4.585331621E-3;8.728648717E-8;8.040831577E-4
3.529411765E2;NaN;6.285982329E-5;1.244838924E-7;1.155224353E-3;1.710697795E-8;1.587546562E-4;1.281975095E-7;1.189687133E-3;4.404650364E-7;4.087564478E-3;1.243820597E-7;1.154279334E-3
3.516483516E2;NaN;6.332287751E-5;1.141185880E-7;1.066834499E-3;1.346643494E-8;1.258905988E-4;1.474986908E-7;1.378887478E-3;3.789832570E-7;3.542914615E-3;1.666517715E-7;1.557939529E-3
3.503649635E2;NaN;6.378763102E-5;9.659467758E-8;9.096402960E-4;1.105276747E-8;1.040848516E-4;1.594637584E-7;1.501683779E-3;3.142835728E-7;2.959635141E-3;2.062530599E-7;1.942302611E-3
3.490909091E2;NaN;6.425408380E-5;7.602777424E-8;7.211955397E-4;9.641741662E-9;9.146106341E-5;1.604800445E-7;1.522305413E-3;2.521093134E-7;2.391495926E-3;2.354716470E-7;2.233671882E-3
3.478260870E2;NaN;6.472223587E-5;5.631797573E-8;5.381217780E-4;9.053141105E-9;8.650332908E-5;1.498872793E-7;1.432182321E-3;1.988076176E-7;1.899619211E-3;2.492552013E-7;2.381649027E-3
3.465703971E2;NaN;6.519208722E-5;4.000409239E-8;3.850164876E-4;9.058195247E-9;8.717994359E-5;1.303392094E-7;1.254440274E-3;1.575385777E-7;1.516218622E-3;2.467693953E-7;2.375014159E-3
3.453237410E2;NaN;6.566363785E-5;2.797142846E-8;2.711562415E-4;9.324228938E-9;9.038948002E-5;1.066451247E-7;1.033822468E-3;1.272302257E-7;1.233375330E-3;2.311309408E-7;2.240593372E-3
3.440860215E2;NaN;6.613688777E-5;1.992270533E-8;1.945235049E-4;9.480911624E-9;9.257076930E-5;8.385833384E-8;8.187852375E-4;1.043016025E-7;1.018391476E-3;2.074082859E-7;2.025115870E-3
3.428571429E2;NaN;6.661183696E-5;1.512975485E-8;1.487864295E-4;9.257817550E-9;9.104163495E-5;6.578627370E-8;6.469440430E-4;8.536184433E-8;8.394507483E-4;1.803436663E-7;1.773504624E-3
3.416370107E2;NaN;6.708848544E-5;1.295584819E-8;1.283198544E-4;8.603264213E-9;8.521013796E-5;5.443143021E-8;5.391104542E-4;6.895967075E-8;6.830039056E-4;1.534405485E-7;1.519735996E-3
3.404255319E2;NaN;6.756683319E-5;1.293800391E-8;1.290567911E-4;7.698817850E-9;7.679582835E-5;5.010939014E-8;4.998419497E-4;5.567157411E-8;5.553248216E-4;1.295144935E-7;1.291909096E-3
3.392226148E2;NaN;6.804688023E-5;1.458263534E-8;1.464954900E-4;6.876381869E-9;6.907934732E-5;5.184087751E-8;5.207875379E-4;4.721465404E-8;4.743130249E-4;1.114054776E-7;1.119166711E-3
3.380281690E2;NaN;6.852862655E-5;1.717557455E-8;1.737654070E-4;6.506506172E-9;6.582636813E-5;5.775354638E-8;5.842930298E-4;4.570960656E-8;4.624444070E-4;1.018351140E-7;1.030266556E-3
3.368421053E2;NaN;6.901207216E-5;1.981226362E-8;2.018548487E-4;6.910396906E-9;7.040574207E-5;6.538748864E-8;6.661925100E-4;5.360049696E-8;5.461021726E-4;1.023845871E-7;1.043132968E-3
3.356643357E2;NaN;6.949721704E-5;2.163393231E-8;2.219641831E-4;8.286682832E-9;8.502138024E-5;7.210608349E-8;7.398085418E-4;7.359250222E-8;7.550592006E-4;1.121804245E-7;1.150971350E-3
3.344947735E2;NaN;6.998406121E-5;2.210516314E-8;2.283877920E-4;1.063880114E-8;1.099187682E-4;7.587437165E-8;7.839245565E-4;1.077301825E-7;1.113054826E-3;1.271762972E-7;1.313969660E-3
3.333333333E2;NaN;7.047260465E-5;2.116253014E-8;2.201749636E-4;1.374080493E-8;1.429593345E-4;7.616016128E-8;7.923703180E-4;1.555512623E-7;1.618355333E-3;1.410034064E-7;1.466999441E-3
3.321799308E2;NaN;7.096284738E-5;1.915691866E-8;2.006950721E-4;1.720622786E-8;1.802589029E-4;7.419611608E-8;7.773063678E-4;2.123827851E-7;2.225001793E-3;1.473929629E-7;1.544144015E-3
3.310344828E2;NaN;7.145478939E-5;1.663237297E-8;1.754549314E-4;2.065711578E-8;2.179119502E-4;7.221035712E-8;7.617471826E-4;2.692047106E-7;2.839840959E-3;1.427789549E-7;1.506175443E-3
3.298969072E2;NaN;7.194843068E-5;1.407524007E-8;1.495054956E-4;2.390170456E-8;2.538810114E-4;7.209404366E-8;7.657742017E-4;3.148558761E-7;3.344360989E-3;1.274632745E-7;1.353899466E-3
3.287671233E2;NaN;7.244377126E-5;1.176814538E-8;1.258603966E-4;2.699457743E-8;2.887071930E-4;7.436962614E-8;7.953836680E-4;3.399617035E-7;3.635892779E-3;1.049497836E-7;1.122438664E-3
3.276450512E2;NaN;7.294081111E-5;9.792591040E-9;1.054503988E-4;3.011246574E-8;3.242626500E-4;7.795054384E-8;8.394015334E-4;3.406441980E-7;3.668188161E-3;8.025211139E-8;8.641857008E-4
3.265306122E2;NaN;7.343955025E-5;8.121919876E-9;8.805798220E-5;3.328488399E-8;3.608752323E-4;8.071337792E-8;8.750957045E-4;3.198338879E-7;3.467644010E-3;5.805357936E-8;6.294178145E-4
3.254237288E2;NaN;7.393998867E-5;6.713759068E-9;7.328669755E-5;3.615005510E-8;3.946102515E-4;8.056699016E-8;8.794609072E-4;2.853059684E-7;3.114370355E-3;4.129697345E-8;4.507934783E-4
3.243243243E2;NaN;7.444212637E-5;5.549560161E-9;6.098982033E-5;3.794903264E-8;4.170609228E-4;7.651097311E-8;8.408577198E-4;2.457079606E-7;2.700337312E-3;3.066103483E-8;3.369656244E-4
3.232323232E2;NaN;7.494596335E-5;4.619992598E-9;5.111749302E-5;3.783319968E-8;4.186020388E-4;6.912634985E-8;7.648422874E-4;2.071249663E-7;2.291715581E-3;2.510391933E-8;2.777600600E-4
3.221476510E2;NaN;7.545149961E-5;3.895270880E-9;4.338959140E-5;3.532023587E-8;3.934336404E-4;6.025895810E-8;6.712271497E-4;1.720297523E-7;1.916246878E-3;2.301747333E-8;2.563926344E-4
3.210702341E2;NaN;7.595873515E-5;3.319658757E-9;3.722641268E-5;3.060155684E-8;3.431636403E-4;5.210206461E-8;5.842687761E-4;1.405474609E-7;1.576089039E-3;2.316482494E-8;2.597686679E-4
3.200000000E2;NaN;7.646766998E-5;2.843822988E-9;3.210409546E-5;2.450807623E-8;2.766732044E-4;4.624512467E-8;5.220641027E-4;1.125362403E-7;1.270428651E-3;2.495240601E-8;2.816892710E-4
3.189368771E2;NaN;7.697830409E-5;2.460170276E-9;2.795847804E-5;1.817299535E-8;2.065260670E-4;4.320568017E-8;4.910087208E-4;8.896570944E-8;1.011046210E-3;2.824419217E-8;3.209796631E-4
3.178807947E2;NaN;7.749063748E-5;2.203350807E-9;2.520652067E-5;1.260103777E-8;1.441569440E-4;4.259297321E-8;4.872672369E-4;7.200647908E-8;8.237602462E-4;3.317603580E-8;3.795366718E-4
3.168316832E2;NaN;7.800467015E-5;2.127265349E-9;2.449752959E-5;8.374045722E-9;9.643528156E-5;4.362553770E-8;5.023904993E-4;6.426950185E-8;7.401258260E-4;4.014179949E-8;4.622718653E-4
3.157894737E2;NaN;7.852040210E-5;2.312708673E-9;2.680917590E-5;5.612160710E-9;6.505679053E-5;4.562888181E-8;5.289350678E-4;6.807863462E-8;7.891750968E-4;4.970827126E-8;5.762238036E-4
3.147540984E2;NaN;7.903783333E-5;2.904469299E-9;3.389080127E-5;4.145145604E-9;4.836763328E-5;4.832700954E-8;5.639037318E-4;8.521112532E-8;9.942860528E-4;6.222981754E-8;7.261286530E-4
3.137254902E2;NaN;7.955696385E-5;4.112467787E-9;4.830151248E-5;3.730707155E-9;4.381768017E-5;5.192018802E-8;6.098099095E-4;1.165561099E-7;1.368967901E-3;7.730777893E-8;9.079907349E-4
3.127035831E2;NaN;8.007779364E-5;6.148487975E-9;7.268761964E-5;4.175977149E-9;4.936853417E-5;5.695576166E-8;6.733328189E-4;1.610802680E-7;1.904296032E-3;9.348302788E-8;1.105159317E-3
3.116883117E2;NaN;8.060032272E-5;9.171922691E-9;1.091383004E-4;5.354435014E-9;6.371335182E-5;6.401658889E-8;7.617445052E-4;2.147473092E-7;2.555315515E-3;1.084122804E-7;1.290016547E-3
3.106796117E2;NaN;8.112455108E-5;1.333146473E-8;1.596651727E-4;7.212791816E-9;8.638448016E-5;7.333907275E-8;8.783502750E-4;2.710842569E-7;3.246658604E-3;1.195603893E-7;1.431922942E-3
3.096774194E2;NaN;8.165047872E-5;1.887009731E-8;2.274641171E-4;9.817945160E-9;1.183475734E-4;8.451633403E-8;1.018777645E-3;3.239923472E-7;3.905471814E-3;1.252100008E-7;1.509307653E-3
3.086816720E2;NaN;8.217810565E-5;2.614419656E-8;3.171841274E-4;1.337021534E-8;1.622088510E-4;9.645386977E-8;1.170188437E-3;3.710454524E-7;4.501562240E-3;1.253103745E-7;1.520278571E-3
3.076923077E2;NaN;8.270743185E-5;3.542130959E-8;4.325030454E-4;1.807498876E-8;2.207001314E-4;1.077328318E-7;1.315444809E-3;4.143756740E-7;5.059630574E-3;1.216263339E-7;1.485087944E-3
3.067092652E2;NaN;8.323845734E-5;4.647206926E-8;5.710788204E-4;2.388498674E-8;2.935141531E-4;1.174009786E-7;1.442699098E-3;4.579433164E-7;5.627503426E-3;1.171199971E-7;1.439246215E-3
3.057324841E2;NaN;8.377118210E-5;5.818876397E-8;7.196375167E-4;3.026080286E-8;3.742442276E-4;1.257623107E-7;1.555339396E-3;5.029710857E-7;6.220390989E-3;1.150369024E-7;1.422695124E-3
3.047619048E2;NaN;8.430560615E-5;6.855552177E-8;8.532551459E-4;3.614013666E-8;4.498070584E-4;1.344825780E-7;1.673795906E-3;5.449683640E-7;6.782780568E-3;1.181528973E-7;1.470553575E-3
3.037974684E2;NaN;8.484172948E-5;7.516797944E-8;9.415045204E-4;4.020923643E-8;5.036343686E-4;1.457924299E-7;1.826099795E-3;5.747730858E-7;7.199228483E-3;1.282231378E-7;1.606038432E-3
3.028391167E2;NaN;8.537955210E-5;7.616131158E-8;9.599935318E-4;4.139556785E-8;5.217803706E-4;1.612489056E-7;2.032500533E-3;5.832585387E-7;7.351822243E-3;1.456037704E-7;1.835297671E-3
3.018867925E2;NaN;8.591907399E-5;7.108531207E-8;9.016738660E-4;3.935049620E-8;4.991370651E-4;1.807093552E-7;2.292188051E-3;5.666893134E-7;7.188108615E-3;1.691404365E-7;2.145443367E-3
3.009404389E2;NaN;8.646029516E-5;6.121912531E-8;7.814187976E-4;3.466314521E-8;4.424505106E-4;2.020194656E-7;2.578635469E-3;5.290834170E-7;6.753375281E-3;1.963316207E-7;2.506034156E-3
3.000000000E2;NaN;8.700321562E-5;4.912422904E-8;6.309734308E-4;2.866850311E-8;3.682309956E-4;2.218570223E-7;2.849630198E-3;4.801104980E-7;6.166752619E-3;2.237915744E-7;2.874478444E-3
2.990654206E2;NaN;8.754783536E-5;3.767307740E-8;4.869187861E-4;2.292812131E-8;2.963424750E-4;2.376909050E-7;3.072118736E-3;4.303208324E-7;5.561831202E-3;2.483531423E-7;3.209926529E-3
2.981366460E2;NaN;8.809415438E-5;2.904449132E-8;3.777381823E-4;1.865487457E-8;2.426160036E-4;2.498011887E-7;3.248789793E-3;3.870676845E-7;5.034009443E-3;2.690226106E-7;3.498774029E-3
2.972136223E2;NaN;8.864217268E-5;2.414363657E-8;3.159534470E-4;1.637483461E-8;2.142877451E-4;2.616650442E-7;3.424255183E-3;3.531162777E-7;4.621023217E-3;2.886649982E-7;3.777587561E-3
2.962962963E2;NaN;8.919189026E-5;2.264541655E-8;2.981849378E-4;1.593850754E-8;2.098712942E-4;2.779695005E-7;3.660180771E-3;3.274733067E-7;4.312025232E-3;3.134923992E-7;4.127930759E-3
2.953846154E2;NaN;8.974330713E-5;2.353962563E-8;3.118757745E-4;1.679403650E-8;2.225036721E-4;3.012644996E-7;3.991444071E-3;3.069214488E-7;4.066392818E-3;3.496043303E-7;4.631896998E-3
2.944785276E2;NaN;9.029642328E-5;2.581460701E-8;3.441248904E-4;1.832845793E-8;2.443298314E-4;3.292437264E-7;4.389025223E-3;2.873614090E-7;3.830707682E-3;3.983113960E-7;5.309740545E-3
2.935779817E2;NaN;9.085123870E-5;2.889704899E-8;3.875826855E-4;2.010741604E-8;2.696914245E-4;3.543416468E-7;4.752619795E-3;2.649757186E-7;3.553996142E-3;4.530908639E-7;6.077097141E-3
2.926829268E2;NaN;9.140775341E-5;3.266711846E-8;4.408327820E-4;2.191575339E-8;2.957463956E-4;3.663481938E-7;4.943756936E-3;2.373789863E-7;3.203356888E-3;5.002574008E-7;6.750820767E-3
2.917933131E2;NaN;9.196596740E-5;3.712728225E-8;5.040809946E-4;2.362354544E-8;3.207393475E-4;3.571212661E-7;4.848672784E-3;2.045395227E-7;2.777054494E-3;5.237546375E-7;7.111071498E-3
2.909090909E2;NaN;9.252588068E-5;4.198985204E-8;5.735715376E-4;2.503146105E-8;3.419238911E-4;3.247721649E-7;4.436311654E-3;1.688961343E-7;2.307081609E-3;5.122910409E-7;6.997775551E-3
2.900302115E2;NaN;9.308749323E-5;4.647314276E-8;6.386654141E-4;2.584829080E-8;3.552247249E-4;2.746526447E-7;3.774462726E-3;1.343225692E-7;1.845951752E-3;4.649212476E-7;6.389262776E-3
2.891566265E2;NaN;9.365080506E-5;4.947246482E-8;6.839983967E-4;2.581478643E-8;3.569111140E-4;2.166887351E-7;2.995903842E-3;1.042996570E-7;1.442030399E-3;3.914521188E-7;5.412154471E-3
2.882882883E2;NaN;9.421581618E-5;5.003777307E-8;6.959880905E-4;2.486043272E-8;3.457900710E-4;1.611473097E-7;2.241438847E-3;8.042768358E-8;1.118689072E-3;3.076402058E-7;4.279045734E-3
2.874251497E2;NaN;9.478252658E-5;4.788216490E-8;6.700112264E-4;2.317168081E-8;3.242394388E-4;1.153587595E-7;1.614205708E-3;6.232081239E-8;8.720500425E-4;2.287690419E-7;3.201146536E-3
2.865671642E2;NaN;9.535093626E-5;4.359646910E-8;6.137002484E-4;2.114231714E-8;2.976168838E-4;8.250761960E-8;1.161446046E-3;4.881083599E-8;6.871020243E-4;1.652631241E-7;2.326381526E-3
2.857142857E2;NaN;9.592104522E-5;3.841031070E-8;5.439284099E-4;1.925999018E-8;2.727407209E-4;6.222391805E-8;8.811529035E-4;3.930968513E-8;5.566644511E-4;1.214035247E-7;1.719195314E-3
2.848664688E2;NaN;9.649285347E-5;3.363149200E-8;4.790946313E-4;1.800636993E-8;2.565082502E-4;5.208171959E-8;7.419258188E-4;3.430480580E-8;4.886862672E-4;9.640884726E-8;1.373384241E-3
2.840236686E2;NaN;9.706636099E-5;3.009048601E-8;4.311992243E-4;1.782817535E-8;2.554792694E-4;4.896377059E-8;7.016549979E-4;3.498712906E-8;5.013685357E-4;8.674903676E-8;1.243121077E-3
2.831858407E2;NaN;9.764156780E-5;2.788361021E-8;4.019423501E-4;1.916063168E-8;2.762005806E-4;4.966744427E-8;7.159564032E-4;4.254540490E-8;6.132921779E-4;8.833522479E-8;1.273352610E-3
