"Distance (cm)";"Crosscorrelation (a.u.)";"Normalized CC (a.u.)";"Crosscorrelation history 1 (a.u.)";"Normalized CC history 1 (a.u.)";"Crosscorrelation history 2 (a.u.)";"Normalized CC history 2 (a.u.)";"Crosscorrelation history 3 (a.u.)";"Normalized CC history 3 (a.u.)";"Crosscorrelation history 4 (a.u.)";"Normalized CC history 4 (a.u.)";"Crosscorrelation history 5 (a.u.)";"Normalized CC history 5 (a.u.)"
1.717708333E2;1.565615236E-7;4.619382069E-3;5.126196589E-6;1.512495540E-1;4.759409670E-6;1.404274255E-1;2.294737294E-6;6.770672684E-2;3.242615456E-6;9.567407976E-2;2.748697581E-7;8.110092460E-3
1.721250000E2;1.666553506E-7;4.937500677E-3;5.565660321E-6;1.648939053E-1;4.445974786E-6;1.317209644E-1;2.631123141E-6;7.795232641E-2;3.007698695E-6;8.910913622E-2;3.336495516E-7;9.885040479E-3
1.724791667E2;1.668653588E-7;4.964088062E-3;5.834123957E-6;1.735597207E-1;4.356105435E-6;1.295900547E-1;2.857634739E-6;8.501195569E-2;2.708143437E-6;8.056472955E-2;3.947246133E-7;1.174268736E-2
1.728333333E2;1.572091611E-7;4.696051621E-3;5.781183292E-6;1.726918138E-1;4.591072893E-6;1.371415963E-1;2.928579022E-6;8.748064150E-2;2.389122953E-6;7.136635447E-2;4.416886767E-7;1.319384196E-2
1.731875000E2;1.404415923E-7;4.212392501E-3;5.353549643E-6;1.605738870E-1;5.144123331E-6;1.542923730E-1;2.826013303E-6;8.476318912E-2;2.088061357E-6;6.262912473E-2;4.605843474E-7;1.381472554E-2
1.735416667E2;1.203469849E-7;3.624455252E-3;4.618125056E-6;1.390827334E-1;5.871408148E-6;1.768274969E-1;2.565248631E-6;7.725684928E-2;1.822989892E-6;5.490245805E-2;4.447845626E-7;1.339544772E-2
1.738958333E2;1.002156690E-7;3.030497864E-3;3.728620081E-6;1.127525796E-1;6.534875628E-6;1.976130762E-1;2.190343435E-6;6.623546165E-2;1.592879377E-6;4.816829144E-2;3.976059016E-7;1.202350738E-2
1.742500000E2;8.243160743E-8;2.502876048E-3;2.859491650E-6;8.682292368E-2;6.908376731E-6;2.097594745E-1;1.761509299E-6;5.348481695E-2;1.388235609E-6;4.215108457E-2;3.311491781E-7;1.005470319E-2
1.746041667E2;6.879374219E-8;2.097288334E-3;2.144509360E-6;6.537883127E-2;6.889934657E-6;2.100507854E-1;1.339160438E-6;4.082646872E-2;1.205690047E-6;3.675740831E-2;2.618293717E-7;7.982291255E-3
1.749583333E2;6.077564553E-8;1.860367938E-3;1.646151245E-6;5.038937836E-2;6.541033778E-6;2.002237807E-1;9.704745532E-7;2.970663212E-2;1.058164826E-6;3.239086806E-2;2.047709565E-7;6.268124656E-3
1.753125000E2;5.956451001E-8;1.830683804E-3;1.362828464E-6;4.188581417E-2;6.026940963E-6;1.852348522E-1;6.828285459E-7;2.098637527E-2;9.741008762E-7;2.993847674E-2;1.695840564E-7;5.212076544E-3
1.756666667E2;6.614102053E-8;2.041031055E-3;1.257214499E-6;3.879610284E-2;5.513140355E-6;1.701287731E-1;4.849509042E-7;1.496499218E-2;9.846981858E-7;3.038658249E-2;1.588910082E-7;4.903182314E-3
1.760208333E2;8.134128553E-8;2.520224199E-3;1.282065209E-6;3.972265427E-2;5.100288724E-6;1.580239479E-1;3.727338452E-7;1.154853713E-2;1.105027343E-6;3.423743098E-2;1.693852608E-7;5.248120070E-3
1.763750000E2;1.056630704E-7;3.286981653E-3;1.390303965E-6;4.324977126E-2;4.792176972E-6;1.490757151E-1;3.351752750E-7;1.042667959E-2;1.318619330E-6;4.101979556E-2;1.943083587E-7;6.044571747E-3
1.767291667E2;1.387517557E-7;4.333661106E-3;1.534537341E-6;4.792850915E-2;4.536990051E-6;1.417047102E-1;3.574671009E-7;1.116484087E-2;1.574268356E-6;4.916943583E-2;2.262185495E-7;7.065528827E-3
1.770833333E2;1.785903355E-7;5.600326276E-3;1.666966327E-6;5.227357513E-2;4.283998160E-6;1.343397861E-1;4.212289485E-7;1.320911091E-2;1.798799943E-6;5.640768051E-2;2.592828371E-7;8.130722646E-3
1.774375000E2;2.206282900E-7;6.946275732E-3;1.746405349E-6;5.498394198E-2;4.022862142E-6;1.266560588E-1;5.042062662E-7;1.587446357E-2;1.922247468E-6;6.052016692E-2;2.904635459E-7;9.144973568E-3
1.777916667E2;2.576796287E-7;8.145221300E-3;1.746753181E-6;5.521465273E-2;3.780882636E-6;1.195132341E-1;5.822370103E-7;1.840444013E-2;1.904756427E-6;6.020911586E-2;3.191554687E-7;1.008846503E-2
1.781458333E2;2.816151382E-7;8.937320548E-3;1.661514102E-6;5.272970842E-2;3.592631986E-6;1.140155457E-1;6.347966992E-7;2.014586865E-2;1.751774058E-6;5.559419277E-2;3.455154484E-7;1.096525683E-2
1.785000000E2;2.866829865E-7;9.134364986E-3;1.503213182E-6;4.789575422E-2;3.475131786E-6;1.107255177E-1;6.523823608E-7;2.078636988E-2;1.509830809E-6;4.810660671E-2;3.684499495E-7;1.173964440E-2
1.788541667E2;2.725300579E-7;8.717913040E-3;1.298290098E-6;4.153075906E-2;3.423012860E-6;1.094981180E-1;6.414996055E-7;2.052081088E-2;1.246685586E-6;3.987999201E-2;3.845244738E-7;1.230048146E-2
1.792083333E2;2.447580693E-7;7.860558795E-3;1.078251216E-6;3.462871359E-2;NaN;1.099322033E-1;6.232407657E-7;2.001576780E-2;1.028503021E-6;3.303101911E-2;3.886474178E-7;1.248165540E-2
1.795625000E2;2.124257674E-7;6.849178464E-3;8.704719296E-7;2.806635780E-2;NaN;1.103671473E-1;6.245819251E-7;2.013820227E-2;9.062831085E-7;2.922100659E-2;3.763778175E-7;1.213543382E-2
1.799166667E2;1.839475852E-7;5.954384611E-3;6.935462378E-7;2.245009653E-2;NaN;1.108029500E-1;6.657778715E-7;2.155123432E-2;9.150878952E-7;2.962140152E-2;3.466076516E-7;1.121969209E-2
1.802708333E2;1.637381932E-7;5.321093944E-3;5.572277035E-7;1.810854817E-2;NaN;1.112396115E-1;7.496082174E-7;2.436044803E-2;1.079517743E-6;3.508170705E-2;3.029466644E-7;9.845031447E-3
1.806250000E2;1.513293443E-7;4.937178972E-3;4.630872560E-7;1.510840262E-2;NaN;1.116771317E-1;8.577397006E-7;2.798409279E-2;1.414595937E-6;4.615174503E-2;2.528006602E-7;8.247720290E-3
1.809791667E2;1.430376340E-7;4.684977248E-3;4.055458175E-7;1.328302821E-2;NaN;1.121155106E-1;9.564316959E-7;3.132644612E-2;1.915543626E-6;6.274067918E-2;2.045618962E-7;6.700109632E-3
1.813333333E2;1.348425707E-7;4.433863446E-3;3.757723971E-7;1.235606446E-2;NaN;1.125547482E-1;1.009501821E-6;3.319421454E-2;2.540977558E-6;8.355185941E-2;1.644709749E-7;5.408098048E-3
1.816875000E2;1.249565388E-7;4.124858788E-3;3.663238648E-7;1.209247813E-2;NaN;1.129948445E-1;9.926988851E-7;3.276933532E-2;3.203453695E-6;1.057471202E-1;1.347749551E-7;4.448968125E-3
1.820416667E2;1.152360896E-7;3.818828180E-3;3.731716460E-7;1.236659802E-2;NaN;1.134357996E-1;9.028145932E-7;2.991852484E-2;3.780313338E-6;1.252764403E-1;1.138711891E-7;3.773596513E-3
1.823958333E2;1.110053109E-7;3.692951326E-3;3.954827564E-7;1.315701526E-2;NaN;1.138776134E-1;7.577824917E-7;2.521008982E-2;4.146261279E-6;1.379388154E-1;9.803392578E-8;3.261416173E-3
1.827500000E2;1.192513324E-7;3.982703827E-3;4.346062235E-7;1.451478851E-2;NaN;1.143202859E-1;5.886937913E-7;1.966093769E-2;4.214610754E-6;1.407577261E-1;8.365988859E-8;2.794036358E-3
1.831041667E2;1.460614333E-7;4.897021515E-3;4.941333437E-7;1.656687574E-2;NaN;1.147638172E-1;4.282421465E-7;1.435773262E-2;3.967781110E-6;1.330283363E-1;6.888554897E-8;2.309535158E-3
1.834583333E2;1.951965057E-7;6.569720997E-3;5.809507435E-7;1.955303598E-2;NaN;1.152082071E-1;3.008199962E-7;1.012468660E-2;3.462790434E-6;1.165469994E-1;5.390650635E-8;1.814329132E-3
1.838125000E2;2.690680367E-7;9.091011216E-3;7.060755145E-7;2.385619823E-2;NaN;1.156534558E-1;2.177720956E-7;7.357873450E-3;2.810239542E-6;9.494966219E-2;4.015884229E-8;1.356848216E-3
1.841666667E2;3.709641057E-7;1.258212353E-2;8.840578334E-7;2.998490878E-2;NaN;1.160995633E-1;1.784772174E-7;6.053476231E-3;2.137797913E-6;7.250846379E-2;2.919750424E-8;9.903022949E-4
1.845208333E2;5.053771865E-7;1.720705108E-2;1.129999923E-6;3.847416723E-2;NaN;1.165465294E-1;1.755366538E-7;5.976661095E-3;1.554367942E-6;5.292302323E-2;2.199757598E-8;7.489721016E-4
1.848750000E2;6.741232491E-7;2.304070053E-2;1.456828789E-6;4.979260973E-2;NaN;1.169943543E-1;2.013378668E-7;6.881479759E-3;1.127747703E-6;3.854502442E-2;1.880251283E-8;6.426466792E-4
1.852291667E2;8.695812758E-7;2.983519808E-2;1.877197261E-6;6.440634554E-2;NaN;1.174430379E-1;2.533257610E-7;8.691567388E-3;8.797588044E-7;3.018438750E-2;1.930672061E-8;6.624105758E-4
1.855833333E2;1.070011930E-6;3.685246666E-2;2.417979181E-6;8.327804077E-2;NaN;1.178925802E-1;3.359392894E-7;1.157014339E-2;7.945127339E-7;2.736395101E-2;2.289532835E-8;7.885419787E-4
1.859375000E2;1.242355584E-6;4.295165386E-2;3.142689189E-6;1.086514200E-1;NaN;1.183429812E-1;4.577315626E-7;1.582504067E-2;8.323189298E-7;2.877555753E-2;2.877701408E-8;9.949006260E-4
1.862916667E2;1.353752477E-6;4.698141801E-2;4.155374296E-6;1.442105407E-1;NaN;1.187942410E-1;6.242143327E-7;2.166309941E-2;9.442061545E-7;3.276828281E-2;3.600811474E-8;1.249646681E-3
1.866458333E2;1.386237985E-6;4.829191119E-2;5.556276443E-6;1.935621528E-1;NaN;1.192463595E-1;8.292768423E-7;2.888924129E-2;1.086305346E-6;3.784325769E-2;4.357805549E-8;1.518114212E-3
1.870000000E2;1.345017777E-6;4.703392665E-2;7.355505299E-6;2.572146648E-1;NaN;1.196993367E-1;1.049933875E-6;3.671513767E-2;1.234420185E-6;4.316643944E-2;5.067436762E-8;1.772031961E-3
1.873541667E2;1.254091564E-6;4.402060007E-2;9.402757171E-6;3.300516685E-1;NaN;1.201531726E-1;1.248700448E-6;4.383136339E-2;1.395387738E-6;4.898031956E-2;5.699922118E-8;2.000762937E-3
1.877083333E2;1.141981926E-6;4.023706898E-2;1.139960996E-5;4.016586269E-1;NaN;1.206078673E-1;1.384334329E-6;4.877621495E-2;1.608276014E-6;5.666666998E-2;6.279563002E-8;2.212567502E-3
1.880625000E2;1.027406244E-6;3.633679434E-2;1.300628365E-5;4.599997877E-1;NaN;1.210634207E-1;1.426692640E-6;5.045855750E-2;1.929439589E-6;6.823946220E-2;6.843346700E-8;2.420320911E-3
1.884166667E2;9.139875010E-7;3.244732429E-2;1.398669276E-5;4.965393457E-1;NaN;1.215198328E-1;1.368226529E-6;4.857319145E-2;2.402847211E-6;8.530309504E-2;7.381042736E-8;2.620332193E-3
1.887708333E2;7.957999159E-7;2.835787442E-2;1.430553188E-5;5.097694388E-1;NaN;1.219771036E-1;1.226134714E-6;4.369260859E-2;3.027002110E-6;1.078654873E-1;7.805210307E-8;2.781342009E-3
1.891250000E2;6.679932548E-7;2.389296017E-2;1.411089584E-5;5.047222706E-1;NaN;1.224352332E-1;1.034664502E-6;3.700815473E-2;3.735923024E-6;1.336274871E-1;7.983704032E-8;2.855632465E-3
1.894791667E2;5.342196810E-7;1.917974442E-2;1.360955399E-5;4.886150335E-1;NaN;1.228942215E-1;8.325116969E-7;2.988913015E-2;4.408181954E-6;1.582641117E-1;7.820302007E-8;2.807672557E-3
1.898333333E2;4.061352292E-7;1.463577116E-2;1.292308462E-5;4.657052516E-1;NaN;1.233540685E-1;6.518850163E-7;2.349178115E-2;4.904620804E-6;1.767463213E-1;7.337212353E-8;2.644088796E-3
1.901875000E2;2.966924366E-7;1.073174673E-2;1.203194747E-5;4.352110028E-1;NaN;1.238147742E-1;5.132258989E-7;1.856404034E-2;5.119481237E-6;1.851782157E-1;6.715906111E-8;2.429229550E-3
1.905416667E2;2.132587415E-7;7.742598895E-3;1.084173342E-5;3.936213474E-1;NaN;1.242763387E-1;4.254339622E-7;1.544585935E-2;5.021251933E-6;1.823022090E-1;6.281376988E-8;2.280524690E-3
1.908958333E2;1.555487943E-7;5.668387708E-3;9.308358135E-6;3.392079191E-1;NaN;1.247387619E-1;3.886167994E-7;1.416166996E-2;4.664701249E-6;1.699874007E-1;6.456393666E-8;2.352788567E-3
1.912500000E2;1.185602423E-7;4.336526113E-3;7.522685843E-6;2.751539889E-1;NaN;1.252020438E-1;3.963912418E-7;1.449862903E-2;4.170124592E-6;1.525288228E-1;7.726443353E-8;2.826067382E-3
1.916041667E2;9.686931194E-8;3.556281358E-3;5.696260357E-6;2.091220027E-1;NaN;1.256661844E-1;4.368840191E-7;1.603895456E-2;3.680894228E-6;1.351335656E-1;1.063920622E-7;3.905882056E-3
1.919583333E2;8.679005751E-8;3.198040190E-3;4.068334589E-6;1.499100000E-1;NaN;1.261311838E-1;4.939426352E-7;1.820079908E-2;3.318159980E-6;1.222675647E-1;1.581090456E-7;5.826002385E-3
1.923125000E2;8.589870282E-8;3.176886013E-3;2.803709149E-6;1.036926530E-1;NaN;1.265970419E-1;5.503031047E-7;2.035246377E-2;3.149173343E-6;1.164693345E-1;2.387173075E-7;8.828744215E-3
1.926666667E2;9.170566912E-8;3.404155196E-3;1.944951807E-6;7.219747549E-2;NaN;1.270637587E-1;5.924394481E-7;2.199161562E-2;3.177283960E-6;1.179421927E-1;3.528773317E-7;1.309896339E-2
1.930208333E2;1.012150114E-7;3.770971939E-3;1.434769459E-6;5.345526612E-2;NaN;1.275313342E-1;6.144263740E-7;2.289170928E-2;3.351758992E-6;1.248766259E-1;5.007180691E-7;1.865527418E-2
1.933750000E2;1.117254132E-7;4.177847882E-3;1.175957316E-6;4.397361924E-2;NaN;1.279997685E-1;6.182943394E-7;2.312043090E-2;3.590111489E-6;1.342482363E-1;6.748403944E-7;2.523490790E-2
1.937291667E2;1.221053445E-7;4.582734467E-3;1.082018843E-6;4.060923839E-2;NaN;1.284690615E-1;6.107094749E-7;2.292053121E-2;3.804186183E-6;1.427748737E-1;8.587111231E-7;3.222827859E-2
1.940833333E2;1.334525927E-7;5.026937673E-3;1.092146213E-6;4.113933518E-2;NaN;1.289392132E-1;5.980358812E-7;2.252701907E-2;3.922548221E-6;1.477558811E-1;1.027828423E-6;3.871659078E-2
1.944375000E2;1.484272113E-7;5.611430454E-3;1.159898442E-6;4.385105255E-2;NaN;1.294102236E-1;5.826487121E-7;2.202758307E-2;3.904107435E-6;1.475984569E-1;1.154247367E-6;4.363740832E-2
1.947916667E2;1.692980052E-7;6.423808532E-3;1.243136369E-6;4.716930955E-2;NaN;1.298820928E-1;5.623978100E-7;2.133950631E-2;3.740823698E-6;1.419410416E-1;1.213740576E-6;4.605392164E-2
1.951458333E2;1.956961230E-7;7.452479457E-3;1.307191826E-6;4.978034352E-2;NaN;1.303548206E-1;5.332091654E-7;2.030561613E-2;3.451256574E-6;1.314303949E-1;1.193290817E-6;4.544277712E-2
1.955000000E2;2.235506425E-7;8.544161443E-3;1.330391792E-6;5.084790691E-2;NaN;1.308284073E-1;4.928424839E-7;1.883656294E-2;3.069597272E-6;1.173207751E-1;1.095799480E-6;4.188173009E-2
1.958541667E2;2.461956439E-7;9.443782908E-3;1.305503835E-6;5.007763180E-2;NaN;1.313028526E-1;4.432401787E-7;1.700218557E-2;2.635301460E-6;1.010871455E-1;9.397563048E-7;3.604797545E-2
1.962083333E2;2.572941691E-7;9.905236325E-3;1.236948838E-6;4.761969772E-2;NaN;1.317781566E-1;3.901646824E-7;1.502044682E-2;2.186275812E-6;8.416661236E-2;7.539503312E-7;2.902536126E-2
1.965625000E2;2.540191489E-7;9.814491220E-3;1.135794665E-6;4.388348994E-2;NaN;1.322543194E-1;3.407617582E-7;1.316594949E-2;1.755615685E-6;6.783140090E-2;5.695202524E-7;2.200444943E-2
1.969166667E2;2.386256954E-7;9.252991393E-3;1.014452742E-6;3.933659565E-2;NaN;1.327313409E-1;3.008044022E-7;1.166404372E-2;1.370042210E-6;5.312499457E-2;4.123351045E-7;1.598877760E-2
1.972708333E2;2.174112717E-7;8.460729585E-3;8.839269435E-7;3.439870796E-2;NaN;1.332092212E-1;2.730593337E-7;1.062631742E-2;1.048383517E-6;4.079866408E-2;2.980935570E-7;1.160054379E-2
1.976250000E2;1.976010052E-7;7.717433847E-3;7.542946184E-7;2.945945954E-2;NaN;1.336879601E-1;2.573119217E-7;1.004948194E-2;7.996243603E-7;3.122984165E-2;2.310260591E-7;9.022870739E-3
1.979791667E2;1.839421211E-7;7.209749471E-3;6.364545374E-7;2.494631321E-2;NaN;1.341675578E-1;2.516273383E-7;9.862722353E-3;6.218141127E-7;2.437247078E-2;2.056018457E-7;8.058718634E-3
1.983333333E2;1.768728368E-7;6.957489561E-3;5.442721084E-7;2.140954813E-2;NaN;1.346480142E-1;2.539039036E-7;9.987592162E-3;5.033550303E-7;1.980002940E-2;2.097286477E-7;8.249909388E-3
1.986875000E2;1.731090009E-7;6.833776018E-3;4.960881454E-7;1.958393413E-2;NaN;1.351293293E-1;2.627294273E-7;1.037169674E-2;4.271058324E-7;1.686073849E-2;2.282894691E-7;9.012120057E-3
1.990416667E2;1.680663483E-7;6.658382850E-3;5.152404537E-7;2.041258250E-2;NaN;1.356115032E-1;2.771069242E-7;1.097830714E-2;3.762137665E-7;1.490468090E-2;2.467438974E-7;9.775397344E-3
1.993958333E2;1.586477234E-7;6.307626980E-3;6.292699385E-7;2.501895367E-2;NaN;1.360945357E-1;2.954473478E-7;1.174660198E-2;3.393266851E-7;1.349118731E-2;2.546387190E-7;1.012410402E-2
1.997500000E2;1.449271524E-7;5.782602440E-3;8.657252336E-7;3.454249093E-2;NaN;1.365784270E-1;3.146474722E-7;1.255445380E-2;3.135814068E-7;1.251191773E-2;2.480462065E-7;9.897059141E-3
2.001041667E2;1.299836098E-7;5.204761786E-3;1.242233030E-6;4.974109438E-2;NaN;1.370631771E-1;3.299920741E-7;1.321343621E-2;3.049642241E-7;1.221127911E-2;2.297037078E-7;9.197721793E-3
2.004583333E2;1.181812489E-7;4.748941344E-3;1.751079168E-6;7.036456575E-2;NaN;1.375487858E-1;3.360472252E-7;1.350356826E-2;3.278354788E-7;1.317359119E-2;2.066514493E-7;8.303987481E-3
2.008125000E2;1.128958388E-7;4.552599228E-3;2.347769464E-6;9.467535353E-2;NaN;1.380352533E-1;3.283057888E-7;1.323914767E-2;4.056268309E-7;1.635716973E-2;1.866398050E-7;7.526373347E-3
2.011666667E2;1.148273687E-7;4.646837148E-3;2.959859396E-6;1.197796722E-1;NaN;1.385225795E-1;3.048713041E-7;1.233754040E-2;5.727398803E-7;2.317765338E-2;1.753268231E-7;7.095130747E-3
2.015208333E2;1.216463034E-7;4.940134998E-3;3.519358050E-6;1.429234049E-1;NaN;1.390107644E-1;2.673565815E-7;1.085752356E-2;8.744796441E-7;3.551318349E-2;1.754813924E-7;7.126412753E-3
2.018750000E2;1.290117301E-7;5.257681559E-3;3.997826096E-6;1.629254683E-1;NaN;1.394998081E-1;2.205363905E-7;8.987633237E-3;1.359888119E-6;5.542022169E-2;1.879422808E-7;7.659308677E-3
2.022291667E2;1.324016229E-7;5.414780957E-3;4.417852932E-6;1.806753226E-1;NaN;1.399897104E-1;1.709077157E-7;6.989550612E-3;2.064712415E-6;8.443979177E-2;2.128135584E-7;8.703358604E-3
2.025833333E2;1.289139441E-7;5.290629163E-3;4.828286950E-6;1.981529300E-1;NaN;1.404804715E-1;1.247618103E-7;5.120225561E-3;2.987503230E-6;1.226071533E-1;2.492908467E-7;1.023089808E-2
2.029375000E2;1.183111100E-7;4.872480848E-3;5.254381110E-6;2.163944817E-1;NaN;1.409720914E-1;8.656989909E-8;3.565262598E-3;4.069136188E-6;1.675817947E-1;2.939339496E-7;1.210526670E-2
2.032916667E2;1.029580194E-7;4.254997724E-3;5.654795220E-6;2.336985593E-1;NaN;1.414645699E-1;5.835194002E-8;2.411539902E-3;5.188308485E-6;2.144198279E-1;3.390278514E-7;1.401117412E-2
2.036458333E2;8.679621750E-8;3.599580221E-3;5.919537096E-6;2.454928252E-1;NaN;1.419579072E-1;4.022569052E-8;1.668224770E-3;6.180712752E-6;2.563242042E-1;3.732926355E-7;1.548105236E-2
2.040000000E2;7.384123205E-8;3.072976713E-3;5.918101951E-6;2.462877308E-1;NaN;1.424521032E-1;3.176511240E-8;1.321936918E-3;6.878814221E-6;2.862687326E-1;3.855103398E-7;1.604339830E-2
2.043541667E2;6.678647120E-8;2.789044808E-3;5.569796833E-6;2.325981993E-1;NaN;1.429471579E-1;3.358517361E-8;1.402537855E-3;7.158436224E-6;2.989407738E-1;3.692696423E-7;1.542093122E-2
2.047083333E2;6.616422761E-8;2.772645155E-3;4.891605465E-6;2.049851813E-1;NaN;1.434430713E-1;4.875593057E-8;2.043141733E-3;6.973941592E-6;2.922465215E-1;3.259791357E-7;1.366031924E-2
2.050625000E2;7.030085195E-8;2.956195037E-3;3.996769022E-6;1.680666509E-1;NaN;1.439398435E-1;8.388103150E-8;3.527250128E-3;6.368657034E-6;2.678060336E-1;2.644098034E-7;1.111859852E-2
2.054166667E2;7.604366270E-8;3.208738920E-3;3.049992703E-6;1.286975133E-1;NaN;1.444374744E-1;1.492730500E-7;6.298726655E-3;5.458583014E-6;2.303304068E-1;1.971124061E-7;8.317356458E-3
2.057708333E2;7.998043337E-8;3.386502385E-3;2.206594250E-6;9.343081018E-2;NaN;1.449359640E-1;2.570827555E-7;1.088530442E-2;4.398743242E-6;1.862499845E-1;1.356988438E-7;5.745711030E-3
2.061250000E2;7.968171498E-8;3.385478110E-3;1.566229776E-6;6.654521206E-2;NaN;1.454353124E-1;4.165996070E-7;1.770028231E-2;3.346596042E-6;1.421885516E-1;8.735494422E-8;3.711494558E-3
2.064791667E2;7.447278625E-8;3.175046425E-3;1.158683082E-6;4.939888467E-2;NaN;1.459355194E-1;6.275008489E-7;2.675264922E-2;2.435125710E-6;1.038182881E-1;5.393068448E-8;2.299261725E-3
2.068333333E2;6.543467885E-8;2.799297379E-3;9.569407335E-7;4.093795116E-2;NaN;1.464365852E-1;8.739360222E-7;3.738700731E-2;1.762193524E-6;7.538668791E-2;3.331220827E-8;1.425097195E-3
2.071875000E2;5.469850686E-8;2.348024215E-3;9.008789430E-7;3.867172423E-2;NaN;1.469385097E-1;1.123296187E-6;4.821935368E-2;1.395291568E-6;5.989520694E-2;2.170476386E-8;9.317130218E-4
2.075416667E2;4.445861103E-8;1.914989912E-3;9.186492121E-7;3.956947671E-2;NaN;1.474412930E-1;1.332283807E-6;5.738618438E-2;1.382160564E-6;5.953455304E-2;1.550270364E-8;6.677563780E-4
2.078958333E2;3.622857627E-8;1.565823612E-3;9.433967460E-7;4.077424653E-2;NaN;1.479449350E-1;1.459421819E-6;6.307719979E-2;1.753806794E-6;7.580071789E-2;1.216185328E-8;5.256435387E-4
2.082500000E2;3.062422940E-8;1.328113495E-3;9.274745139E-7;4.022277269E-2;NaN;1.484494356E-1;1.479153310E-6;6.414801318E-2;2.510366746E-6;1.088697419E-1;1.030260933E-8;4.468042052E-4
2.086041667E2;2.758150878E-8;1.200228616E-3;8.539509122E-7;3.716027030E-2;NaN;1.489547951E-1;1.391000457E-6;6.053035630E-2;3.593533830E-6;1.563751341E-1;9.500571513E-9;4.134240041E-4
2.089583333E2;2.669839601E-8;1.165747685E-3;7.394893079E-7;3.228875431E-2;NaN;1.494610132E-1;1.219248828E-6;5.323677491E-2;4.863341733E-6;2.123509355E-1;1.000232426E-8;4.367373364E-4
2.093125000E2;2.748033113E-8;1.203960646E-3;6.267485326E-7;2.745893289E-2;NaN;1.499680901E-1;1.003465142E-6;4.396353650E-2;6.102094142E-6;2.673432562E-1;1.238605721E-8;5.426545032E-4
2.096666667E2;2.947614039E-8;1.295774407E-3;5.713731191E-7;2.511762580E-2;NaN;1.504760257E-1;7.847453165E-7;3.449749131E-2;7.057738939E-6;3.102589879E-1;1.712714094E-8;7.529110186E-4
2.100208333E2;3.240405337E-8;1.429302303E-3;6.325755281E-7;2.790211610E-2;NaN;1.509848200E-1;5.940932259E-7;2.620470984E-2;7.517755190E-6;3.315987875E-1;2.417917863E-8;1.066513356E-3
2.103750000E2;3.624580279E-8;1.604153714E-3;8.727078059E-7;3.862398845E-2;NaN;1.514944730E-1;4.472758740E-7;1.979537489E-2;7.383435666E-6;3.267734423E-1;3.273214608E-8;1.448647558E-3
2.107291667E2;4.117858550E-8;1.828608456E-3;1.355941060E-6;6.021297863E-2;NaN;1.520049848E-1;3.467087081E-7;1.539621791E-2;6.707863505E-6;2.978746302E-1;4.126610106E-8;1.832494741E-3
2.110833333E2;4.725114570E-8;2.105330251E-3;2.131108513E-6;9.495404087E-2;NaN;1.525163553E-1;2.877477166E-7;1.282093722E-2;5.676555805E-6;2.529256060E-1;4.792977836E-8;2.135567526E-3
2.114375000E2;5.397405266E-8;2.412954089E-3;3.195866695E-6;1.428738297E-1;NaN;1.530285845E-1;2.656088371E-7;1.187425991E-2;4.539121568E-6;2.029251355E-1;5.116001927E-8;2.287150429E-3
2.117916667E2;6.015906818E-8;2.698477720E-3;4.458857297E-6;2.000052102E-1;NaN;1.535416724E-1;2.797679496E-7;1.254919003E-2;3.524445097E-6;1.580914874E-1;5.032422823E-8;2.257328991E-3
2.121458333E2;6.423798266E-8;2.891085307E-3;5.727485816E-6;2.577703938E-1;NaN;1.540556191E-1;3.344157814E-7;1.505066803E-2;2.776144636E-6;1.249427618E-1;4.605832599E-8;2.072894323E-3
2.125000000E2;6.498211859E-8;2.934348793E-3;6.743276861E-6;3.045010957E-1;NaN;1.545704245E-1;4.353513529E-7;1.965883453E-2;2.330029473E-6;1.052153934E-1;4.009553980E-8;1.810564219E-3
2.128541667E2;6.228923149E-8;2.822131750E-3;7.264160351E-6;3.291165595E-1;NaN;1.550860886E-1;5.848958748E-7;2.649981672E-2;2.133018132E-6;9.664043126E-2;3.470450265E-8;1.572353302E-3
2.132083333E2;5.764600445E-8;2.620460161E-3;7.159469755E-6;3.254536970E-1;NaN;1.556026114E-1;7.771916778E-7;3.532941872E-2;2.086095810E-6;9.482931235E-2;3.209536997E-8;1.458984697E-3
2.135625000E2;5.395864618E-8;2.460996732E-3;6.466956848E-6;2.949510560E-1;NaN;1.561199930E-1;9.962428426E-7;4.543758144E-2;2.088812889E-6;9.526854464E-2;3.410291247E-8;1.555397736E-3
2.139166667E2;5.462345459E-8;2.499587869E-3;5.378889879E-6;2.461398312E-1;NaN;1.566382332E-1;1.218269046E-6;5.574840608E-2;2.068749251E-6;9.466666969E-2;4.224086396E-8;1.932956308E-3
