"Distance (cm)";"Crosscorrelation (a.u.)";"Normalized CC (a.u.)";"Crosscorrelation history 1 (a.u.)";"Normalized CC history 1 (a.u.)";"Crosscorrelation history 2 (a.u.)";"Normalized CC history 2 (a.u.)";"Crosscorrelation history 3 (a.u.)";"Normalized CC history 3 (a.u.)";"Crosscorrelation history 4 (a.u.)";"Normalized CC history 4 (a.u.)";"Crosscorrelation history 5 (a.u.)";"Normalized CC history 5 (a.u.)"
2.925416667E2;NaN;6.379635301E-3;6.002105962E-9;5.136639900E-4;NaN;4.557050751E-3;2.363735129E-7;2.022899338E-2;2.133279259E-8;1.825673760E-3;2.350576820E-9;2.011638374E-4
2.928958333E2;NaN;6.395091710E-3;5.585551315E-9;4.791731041E-4;NaN;4.568091452E-3;1.965015870E-7;1.685747209E-2;1.735449755E-8;1.488807101E-3;2.510149835E-9;2.153406567E-4
2.932500000E2;NaN;6.410566820E-3;4.845600951E-9;4.167001795E-4;NaN;4.579145511E-3;1.599715737E-7;1.375684546E-2;1.512827291E-8;1.300964339E-3;2.650957581E-9;2.279705883E-4
2.936041667E2;NaN;6.426060632E-3;3.890118044E-9;3.353414278E-4;NaN;4.590212928E-3;1.278565184E-7;1.102166746E-2;1.462475462E-8;1.260703670E-3;2.752490233E-9;2.372740349E-4
2.939583333E2;NaN;6.441573144E-3;2.898732345E-9;2.504838150E-4;NaN;4.601293703E-3;1.004915915E-7;8.683629337E-3;1.574211644E-8;1.360299922E-3;2.780962915E-9;2.403071817E-4
2.943125000E2;NaN;6.457104358E-3;2.055663194E-9;1.780612327E-4;NaN;4.612387837E-3;7.775013735E-8;6.734705053E-3;1.828052807E-8;1.583456556E-3;2.712678722E-9;2.349718176E-4
2.946666667E2;NaN;6.472654272E-3;1.504921979E-9;1.306700344E-4;NaN;4.623495329E-3;5.934746205E-8;5.153047812E-3;2.197135185E-8;1.907738303E-3;2.554231427E-9;2.217799415E-4
2.950208333E2;NaN;6.488222888E-3;1.342348155E-9;1.168343484E-4;NaN;4.634616180E-3;4.498935277E-8;3.915751438E-3;2.655519396E-8;2.311292173E-3;2.342053337E-9;2.038459804E-4
2.953750000E2;NaN;6.503810205E-3;1.629105691E-9;1.421335915E-4;NaN;4.645750389E-3;3.435247786E-8;2.997129702E-3;3.184902638E-8;2.778712596E-3;2.121175706E-9;1.850649242E-4
2.957291667E2;NaN;6.519416222E-3;2.400206976E-9;2.099118773E-4;NaN;4.656897956E-3;2.700010911E-8;2.361314523E-3;3.776677035E-8;3.302920849E-3;1.919761270E-9;1.678941425E-4
2.960833333E2;NaN;6.535040941E-3;3.648323313E-9;3.198315047E-4;NaN;4.668058882E-3;2.235983106E-8;1.960182198E-3;4.428873172E-8;3.882586736E-3;1.738299639E-9;1.523886294E-4
2.964375000E2;NaN;6.550684361E-3;5.285118907E-9;4.644308356E-4;NaN;4.679233166E-3;1.981568309E-8;1.741306945E-3;5.139542307E-8;4.516382640E-3;1.559939404E-9;1.370799737E-4
2.967916667E2;NaN;6.566346481E-3;7.109363588E-9;6.262303775E-4;NaN;4.690420809E-3;1.887701412E-8;1.662787327E-3;5.897421898E-8;5.194761382E-3;1.368992603E-9;1.205881151E-4
2.971458333E2;NaN;6.582027303E-3;8.818161758E-9;7.786052913E-4;NaN;4.701621810E-3;1.931936628E-8;1.705815931E-3;6.671529571E-8;5.890670150E-3;1.165024230E-9;1.028665673E-4
2.975000000E2;NaN;6.597726826E-3;1.007720604E-8;8.918957173E-4;NaN;4.712836169E-3;2.123058296E-8;1.879039283E-3;7.403178304E-8;6.552275498E-3;9.656802803E-10;8.546874031E-5
2.978541667E2;NaN;6.613445050E-3;1.062962830E-8;9.430298457E-4;NaN;4.724063887E-3;2.494684417E-8;2.213211784E-3;8.005128445E-8;7.101918176E-3;7.979376969E-10;7.079072212E-5
2.982083333E2;NaN;6.629181975E-3;1.039731508E-8;9.246146199E-4;NaN;4.735304963E-3;3.090462439E-8;2.748292930E-3;8.372622954E-8;7.445623729E-3;6.825812608E-10;6.070072975E-5
2.985625000E2;NaN;6.644937601E-3;9.518394462E-9;8.484655552E-4;NaN;4.746559397E-3;3.949560894E-8;3.520621456E-3;8.408445694E-8;7.495252033E-3;6.249366707E-10;5.570658386E-5
2.989166667E2;NaN;6.660711928E-3;8.296804771E-9;7.413292435E-4;NaN;4.757827190E-3;5.096523025E-8;4.553803137E-3;8.054821538E-8;7.197077576E-3;6.171781786E-10;5.514559459E-5
2.992708333E2;NaN;6.676504956E-3;7.077903230E-9;6.339184712E-4;NaN;4.769108341E-3;6.537798163E-8;5.855450240E-3;7.319446871E-8;6.555518520E-3;6.460996018E-10;5.786663911E-5
2.996250000E2;NaN;6.692316685E-3;6.111902643E-9;5.486969192E-4;NaN;4.780402851E-3;8.264262667E-8;7.419253431E-3;6.281796923E-8;5.639492022E-3;6.967751692E-10;6.255308880E-5
2.999791667E2;NaN;6.708147115E-3;5.478526504E-9;4.929989062E-4;NaN;4.791710719E-3;1.025740094E-7;9.230378713E-3;5.074909861E-8;4.566784533E-3;7.537281802E-10;6.782611494E-5
3.003333333E2;NaN;6.723996247E-3;5.104366461E-9;4.604144219E-4;NaN;4.803031945E-3;1.249789942E-7;1.127311917E-2;3.850087088E-8;3.472782831E-3;8.036911943E-10;7.249303502E-5
3.006875000E2;NaN;6.739864079E-3;4.847232702E-9;4.382527177E-4;NaN;4.814366530E-3;1.497237879E-7;1.353697274E-2;2.738472969E-8;2.475934816E-3;8.389797515E-10;7.585465333E-5
3.010416667E2;NaN;6.755750612E-3;4.596628354E-9;4.165744322E-4;NaN;4.825714473E-3;1.767730601E-7;1.602025038E-2;1.824803197E-8;1.653747697E-3;8.566257316E-10;7.763263643E-5
3.013958333E2;NaN;6.771655846E-3;4.357090828E-9;3.957957273E-4;NaN;4.837075775E-3;2.061765296E-7;1.872896222E-2;1.140627821E-8;1.036140020E-3;8.556463717E-10;7.772644439E-5
3.017500000E2;NaN;6.787579782E-3;4.269076702E-9;3.887125077E-4;NaN;4.848450434E-3;2.380034876E-7;2.167094643E-2;6.749852541E-9;6.145947453E-4;8.366170963E-10;7.617654876E-5
3.021041667E2;NaN;6.803522418E-3;4.549400047E-9;4.152097643E-4;NaN;4.859838453E-3;2.722550826E-7;2.484788489E-2;3.948260660E-9;3.603456195E-4;8.032440081E-10;7.330961267E-5
3.024583333E2;NaN;6.819483756E-3;5.374763874E-9;4.916890072E-4;NaN;4.871239829E-3;3.087976463E-7;2.824913089E-2;2.658748581E-9;2.432250943E-4;7.626472683E-10;6.976776785E-5
3.028125000E2;NaN;6.835463794E-3;6.765353176E-9;6.203518343E-4;NaN;4.882654564E-3;3.473286058E-7;3.184843897E-2;2.683032249E-9;2.460217425E-4;7.219940893E-10;6.620354415E-5
3.031666667E2;NaN;6.851462534E-3;8.530757258E-9;7.840621366E-4;NaN;4.894082658E-3;3.873429741E-7;3.560070351E-2;4.044350941E-9;3.717164073E-4;6.851070737E-10;6.296821018E-5
3.035208333E2;NaN;6.867479974E-3;1.031688949E-8;9.504423741E-4;NaN;4.905524109E-3;4.280312171E-7;3.943233148E-2;6.990883115E-9;6.440343818E-4;6.526741012E-10;6.012753387E-5
3.038750000E2;NaN;6.883516116E-3;1.174251691E-8;1.084304195E-3;NaN;4.916978920E-3;4.681352051E-7;4.322761215E-2;1.190553322E-8;1.099357124E-3;6.232047561E-10;5.754673692E-5
3.042291667E2;NaN;6.899570958E-3;1.256998285E-8;1.163419613E-3;NaN;4.928447088E-3;5.058103532E-7;4.681547241E-2;1.912296566E-8;1.769933466E-3;5.918304950E-10;5.477709982E-5
3.045833333E2;NaN;6.915644502E-3;1.281484953E-8;1.188846494E-3;NaN;4.939928615E-3;5.386790309E-7;4.997379611E-2;2.870495825E-8;2.662987881E-3;5.518310548E-10;5.119392262E-5
3.049375000E2;NaN;6.931736747E-3;1.271890227E-8;1.182691025E-3;NaN;4.951423500E-3;5.641900523E-7;5.246227208E-2;4.026524166E-8;3.744139150E-3;5.035047097E-10;4.681933147E-5
3.052916667E2;NaN;6.947847692E-3;1.259974097E-8;1.174333680E-3;NaN;4.962931744E-3;5.802220742E-7;5.407843899E-2;5.294796273E-8;4.934909063E-3;4.593032205E-10;4.280843886E-5
3.056458333E2;NaN;6.963977339E-3;1.266414919E-8;1.183076907E-3;NaN;4.974453346E-3;5.857280468E-7;5.471834831E-2;6.560491917E-8;6.128770575E-3;4.393698631E-10;4.104565820E-5
3.060000000E2;NaN;6.980125687E-3;1.289992214E-8;1.207897110E-3;NaN;4.985988306E-3;5.810631669E-7;5.440843070E-2;7.713488901E-8;7.222602467E-3;4.657711350E-10;4.361294600E-5
3.063541667E2;NaN;6.996292736E-3;1.310464274E-8;1.229908402E-3;NaN;4.997536625E-3;5.677886066E-7;5.328859337E-2;8.682057669E-8;8.148360769E-3;5.674165596E-10;5.325367569E-5
3.067083333E2;NaN;7.012478486E-3;1.302187716E-8;1.224968007E-3;NaN;5.009098302E-3;5.480116659E-7;5.155145836E-2;9.447468061E-8;8.887233369E-3;7.839843321E-10;7.374940748E-5
3.070625000E2;NaN;7.028682937E-3;1.250253819E-8;1.178831556E-3;NaN;5.020673338E-3;5.235845743E-7;4.936741715E-2;1.002751549E-7;9.454681523E-3;1.153661627E-9;1.087757309E-4
3.074166667E2;NaN;7.044906089E-3;1.160234709E-8;1.096479892E-3;NaN;5.032261732E-3;4.955847592E-7;4.683524111E-2;1.043685723E-7;9.863352652E-3;1.688271780E-9;1.595501363E-4
3.077708333E2;NaN;7.061147942E-3;1.056495382E-8;1.000742914E-3;NaN;5.043863484E-3;4.643105990E-7;4.398083986E-2;1.064983401E-7;1.008783011E-2;2.355166246E-9;2.230881434E-4
3.081250000E2;NaN;7.077408496E-3;9.694622404E-9;9.204172971E-4;NaN;5.055478595E-3;4.297443219E-7;4.080036238E-2;1.059336570E-7;1.005744899E-2;3.080949440E-9;2.925084689E-4
3.084791667E2;NaN;7.093687751E-3;9.207228303E-9;8.761542866E-4;NaN;5.067107064E-3;3.921458749E-7;3.731636471E-2;1.017950430E-7;9.686754838E-3;3.772980280E-9;3.590345256E-4
3.088333333E2;NaN;7.109985707E-3;9.139900528E-9;8.717456865E-4;NaN;5.078748891E-3;3.524117593E-7;3.361233857E-2;9.361921234E-8;8.929215835E-3;4.349318357E-9;4.148294071E-4
3.091875000E2;NaN;7.126302364E-3;9.353778598E-9;8.941923322E-4;NaN;5.090404077E-3;3.120067227E-7;2.982687864E-2;8.183267876E-8;7.822951240E-3;4.763650398E-9;4.553902591E-4
3.095416667E2;NaN;7.142637723E-3;9.618718900E-9;9.216275876E-4;NaN;5.102072621E-3;2.725629790E-7;2.611590622E-2;6.782732455E-8;6.498945873E-3;5.012588694E-9;4.802864159E-4
3.098958333E2;NaN;7.158991782E-3;9.740296825E-9;9.354135698E-4;NaN;5.113754524E-3;2.354181397E-7;2.260848169E-2;5.356260566E-8;5.143907734E-3;5.120741992E-9;4.917726464E-4
3.102500000E2;NaN;7.175364542E-3;9.681982077E-9;9.319397899E-4;NaN;5.125449785E-3;2.013610065E-7;1.938201626E-2;4.090143001E-8;3.936969702E-3;5.115094264E-9;4.923537181E-4
3.106041667E2;NaN;7.191756004E-3;9.614733805E-9;9.275809472E-4;NaN;5.137158404E-3;1.706582200E-7;1.646424296E-2;3.104984937E-8;2.995532615E-3;5.012293164E-9;4.835607241E-4
3.109583333E2;NaN;7.208166166E-3;9.853520765E-9;9.527870286E-4;NaN;5.148880382E-3;1.432968535E-7;1.385610144E-2;2.437592464E-8;2.357032107E-3;4.827097809E-9;4.667566333E-4
3.113125000E2;NaN;7.224595029E-3;1.069304233E-8;1.036321252E-3;NaN;5.160615718E-3;1.192239142E-7;1.155464200E-2;2.062505112E-8;1.998886578E-3;4.588092817E-9;4.446571839E-4
3.116666667E2;NaN;7.241042594E-3;1.221843546E-8;1.186851304E-3;NaN;5.172364412E-3;9.846259371E-8;9.564273443E-3;1.933530884E-8;1.878156708E-3;4.340265300E-9;4.215964924E-4
3.120208333E2;NaN;7.257508859E-3;1.419124530E-8;1.381617075E-3;NaN;5.184126465E-3;8.109030981E-8;7.894709327E-3;2.018799298E-8;1.965442441E-3;4.134279476E-9;4.025010487E-4
3.123750000E2;NaN;7.273993826E-3;1.608239476E-8;1.569290177E-3;NaN;5.195901877E-3;6.712839388E-8;6.550263857E-3;2.313267780E-8;2.257243687E-3;4.010547015E-9;3.913417206E-4
3.127291667E2;NaN;7.290497493E-3;1.725566882E-8;1.687596330E-3;NaN;5.207690646E-3;5.647977278E-8;5.523695327E-3;2.826993178E-8;2.764786088E-3;3.982975763E-9;3.895331643E-4
3.130833333E2;NaN;7.307019862E-3;1.722566459E-8;1.688479859E-3;NaN;5.219492774E-3;4.893841442E-8;4.797000816E-3;3.562325868E-8;3.491833624E-3;4.024123434E-9;3.944493017E-4
3.134375000E2;NaN;7.323560932E-3;1.586602638E-8;1.558727083E-3;NaN;5.231308261E-3;4.424024807E-8;4.346297629E-3;4.493785796E-8;4.414832963E-3;4.064375452E-9;3.992967074E-4
3.137916667E2;NaN;7.340120702E-3;1.345842160E-8;1.325186310E-3;NaN;5.243137105E-3;4.209592755E-8;4.144984349E-3;5.560345300E-8;5.475005680E-3;4.013511600E-9;3.951912628E-4
3.141458333E2;NaN;7.356699174E-3;1.056313700E-8;1.042450688E-3;NaN;5.254979308E-3;4.218314692E-8;4.162953724E-3;6.670698422E-8;6.583152483E-3;3.797450266E-9;3.747612703E-4
3.145000000E2;NaN;7.373296347E-3;7.798315048E-9;7.713332910E-4;NaN;5.266834870E-3;4.412019121E-8;4.363939143E-3;7.717267908E-8;7.633168981E-3;3.390612831E-9;3.353663628E-4
3.148541667E2;NaN;7.389912221E-3;5.647693267E-9;5.598736027E-4;NaN;5.278703790E-3;4.747839870E-8;4.706683043E-3;8.593429377E-8;8.518936913E-3;2.829007988E-9;2.804484626E-4
3.152083333E2;NaN;7.406546796E-3;4.363924764E-9;4.335833892E-4;NaN;5.290586068E-3;5.188483558E-8;5.155084947E-3;9.209837430E-8;9.150553099E-3;2.200622380E-9;2.186456828E-4
3.155625000E2;NaN;7.423200072E-3;3.964987000E-9;3.948321819E-4;NaN;5.302481705E-3;5.719321065E-8;5.695282267E-3;9.506094787E-8;9.466139854E-3;1.614361096E-9;1.607575797E-4
3.159166667E2;NaN;7.439872048E-3;4.286116853E-9;4.277687788E-4;NaN;5.314390700E-3;6.365661664E-8;6.353142972E-3;9.455218759E-8;9.436624152E-3;1.160386721E-9;1.158104708E-4
3.162708333E2;NaN;7.456562726E-3;5.048159649E-9;5.049534768E-4;NaN;5.326313053E-3;7.197756253E-8;7.199716923E-3;9.062575370E-8;9.065044017E-3;8.824000298E-10;8.826403957E-5
3.166250000E2;NaN;7.473272106E-3;5.927128049E-9;5.942028293E-4;NaN;5.338248765E-3;8.315894242E-8;8.336799620E-3;8.362810785E-8;8.383834108E-3;7.783019462E-10;7.802585243E-5
3.169791667E2;NaN;7.490000186E-3;6.621724722E-9;6.653230365E-4;NaN;5.350197835E-3;9.816633566E-8;9.863340333E-3;7.416864335E-8;7.452153190E-3;8.256534368E-10;8.295818306E-5
3.173333333E2;NaN;7.506746967E-3;6.930022154E-9;6.978563109E-4;NaN;5.362160264E-3;1.175458502E-7;1.183691936E-2;6.308790430E-8;6.352980002E-3;1.014549935E-9;1.021656294E-4
3.176875000E2;NaN;7.523512449E-3;6.802744415E-9;6.865693451E-4;NaN;5.374136051E-3;1.411850130E-7;1.424914653E-2;5.140117684E-8;5.187681642E-3;1.363963358E-9;1.376584761E-4
3.180416667E2;NaN;7.540296632E-3;6.339748160E-9;6.412687073E-4;NaN;5.386125196E-3;1.683667980E-7;1.703038609E-2;4.020119558E-8;4.066371104E-3;1.909133919E-9;1.931098538E-4
3.183958333E2;NaN;7.557099516E-3;5.719303744E-9;5.797996026E-4;NaN;5.398127700E-3;1.981366262E-7;2.008628013E-2;3.051582306E-8;3.093569231E-3;2.666589962E-9;2.703279752E-4
3.187500000E2;NaN;7.573921101E-3;5.099021111E-9;5.180685121E-4;NaN;5.410143562E-3;2.298029093E-7;2.334833465E-2;2.314856126E-8;2.351929994E-3;3.593776363E-9;3.651332937E-4
3.191041667E2;NaN;7.590761388E-3;4.551817450E-9;4.635000511E-4;NaN;5.422172782E-3;2.632619175E-7;2.680729479E-2;1.855214909E-8;1.889118390E-3;4.566758056E-9;4.650214152E-4
3.194583333E2;NaN;7.607620375E-3;4.066397214E-9;4.149905834E-4;NaN;5.434215361E-3;2.988745875E-7;3.050123560E-2;1.678186997E-8;1.712650693E-3;5.397407272E-9;5.508249871E-4
3.198125000E2;NaN;7.624498063E-3;3.593110174E-9;3.675034349E-4;NaN;5.446271298E-3;3.368672364E-7;3.445479278E-2;1.754957692E-8;1.794971344E-3;5.893310677E-9;6.027680232E-4
3.201666667E2;NaN;7.641394453E-3;3.095448725E-9;3.173042167E-4;NaN;5.458340594E-3;3.765689890E-7;3.860084229E-2;2.036410375E-8;2.087456961E-3;5.937921830E-9;6.086767387E-4
3.205208333E2;NaN;7.658309543E-3;2.577795973E-9;2.648262723E-4;NaN;5.470423248E-3;4.159800670E-7;4.273513172E-2;2.471632344E-8;2.539196999E-3;5.545514244E-9;5.697106676E-4
3.208750000E2;NaN;7.675243335E-3;2.080332236E-9;2.141925998E-4;NaN;5.482519260E-3;4.520451755E-7;4.654291737E-2;3.022718780E-8;3.112214399E-3;4.856944474E-9;5.000747217E-4
3.212291667E2;NaN;7.692195827E-3;1.650542474E-9;1.703164698E-4;NaN;5.494628631E-3;4.816812629E-7;4.970381166E-2;3.668217626E-8;3.785166916E-3;4.077761686E-9;4.207767967E-4
3.215833333E2;NaN;7.709167021E-3;1.317213756E-9;1.362207674E-4;NaN;5.506751360E-3;5.030916656E-7;5.202764733E-2;4.394067530E-8;4.544161858E-3;3.393739416E-9;3.509664134E-4
3.219375000E2;NaN;7.726156916E-3;1.082810456E-9;1.122265404E-4;NaN;5.518887447E-3;5.166473071E-7;5.354726635E-2;5.176923275E-8;5.365557619E-3;2.909024170E-9;3.015021852E-4
3.222916667E2;NaN;7.743165511E-3;9.344146616E-10;9.705944348E-5;NaN;5.531036893E-3;5.247537506E-7;5.450717876E-2;5.970705634E-8;6.201886485E-3;2.631775380E-9;2.733675576E-4
3.226458333E2;NaN;7.760192808E-3;8.577079423E-10;8.928768307E-5;NaN;5.543199697E-3;5.306384101E-7;5.523963560E-2;6.705900173E-8;6.980864462E-3;2.502684938E-9;2.605303373E-4
3.230000000E2;NaN;7.777238806E-3;8.454105635E-10;8.820083868E-5;NaN;5.555375860E-3;5.366432615E-7;5.598745483E-2;7.304437115E-8;7.620646198E-3;2.441635071E-9;2.547333453E-4
3.233541667E2;NaN;7.794303504E-3;9.010966956E-10;9.421679359E-5;NaN;5.567565381E-3;5.429025999E-7;5.676476504E-2;7.702952121E-8;8.054046293E-3;2.387284024E-9;2.496094451E-4
3.237083333E2;NaN;7.811386904E-3;1.038987112E-9;1.088724309E-4;NaN;5.579768260E-3;5.471257660E-7;5.733171418E-2;7.871401803E-8;8.248212503E-3;2.316091230E-9;2.426964488E-4
3.240625000E2;NaN;7.828489005E-3;1.271612291E-9;1.335402771E-4;NaN;5.591984498E-3;5.455860655E-7;5.729554118E-2;7.816963979E-8;8.209102283E-3;2.238564890E-9;2.350862585E-4
3.244166667E2;NaN;7.845609807E-3;1.591827224E-9;1.675337244E-4;NaN;5.604214094E-3;5.348232929E-7;5.628810513E-2;7.571404964E-8;7.968614013E-3;2.186561952E-9;2.301272788E-4
3.247708333E2;NaN;7.862749310E-3;1.960051859E-9;2.067386145E-4;NaN;5.616457049E-3;5.131900235E-7;5.412927925E-2;7.171286732E-8;7.563993148E-3;2.204463026E-9;2.325181498E-4
3.251250000E2;NaN;7.879907514E-3;2.303928042E-9;2.435396296E-4;NaN;5.628713361E-3;4.815024830E-7;5.089782936E-2;6.643868041E-8;7.022984799E-3;2.352893649E-9;2.487156011E-4
3.254791667E2;NaN;7.897084419E-3;2.535185504E-9;2.685691555E-4;NaN;5.640983033E-3;4.426092205E-7;4.688855487E-2;6.006646965E-8;6.363242850E-3;2.714786168E-9;2.875954551E-4
3.258333333E2;NaN;7.914280025E-3;2.583157020E-9;2.742469642E-4;NaN;5.653266062E-3;4.002155044E-7;4.248982398E-2;5.279431106E-8;5.605032687E-3;3.383212775E-9;3.591867724E-4
3.261875000E2;NaN;7.931494332E-3;2.429277425E-9;2.584709522E-4;NaN;5.665562450E-3;3.576093710E-7;3.804902383E-2;4.500636093E-8;4.788599624E-3;4.417192067E-9;4.699816612E-4
3.265416667E2;NaN;7.948727340E-3;2.118590092E-9;2.259041176E-4;NaN;5.677872197E-3;3.168553263E-7;3.378611236E-2;3.737280186E-8;3.985041684E-3;5.781446284E-9;6.164724956E-4
3.268958333E2;NaN;7.965979049E-3;1.744870374E-9;1.864583938E-4;NaN;5.690195302E-3;2.786702278E-7;2.977894740E-2;3.083011626E-8;3.294533534E-3;7.310631022E-9;7.812205072E-4
3.272500000E2;NaN;7.983249460E-3;1.421808456E-9;1.522651109E-4;NaN;5.702531765E-3;2.428566441E-7;2.600814033E-2;2.642195347E-8;2.829594704E-3;8.739861224E-9;9.359741344E-4
3.276041667E2;NaN;8.000538571E-3;1.255729213E-9;1.347704974E-4;NaN;5.714881586E-3;2.089688495E-7;2.242747520E-2;2.504450699E-8;2.687888941E-3;9.799786725E-9;1.051757113E-3
3.279583333E2;NaN;8.017846383E-3;1.323918123E-9;1.423962226E-4;NaN;5.727244766E-3;1.768435871E-7;1.902070705E-2;2.717047885E-8;2.922366184E-3;1.032950207E-8;1.111006829E-3
3.283125000E2;NaN;8.035172897E-3;1.660244201E-9;1.789562244E-4;NaN;5.739621304E-3;1.468345201E-7;1.582716043E-2;3.262085004E-8;3.516171990E-3;1.033667206E-8;1.114180554E-3
3.286666667E2;NaN;8.052518111E-3;2.245643407E-9;2.425783930E-4;NaN;5.752011201E-3;1.197300085E-7;1.293344837E-2;4.047232927E-8;4.371892959E-3;9.965745275E-9;1.076517521E-3
3.290208333E2;NaN;8.069882026E-3;2.999776548E-9;3.247399366E-4;NaN;5.764414456E-3;9.646002708E-8;1.044225214E-2;4.916765036E-8;5.322629670E-3;9.397572894E-9;1.017331517E-3
3.293750000E2;NaN;8.087264643E-3;3.784068971E-9;4.105256606E-4;NaN;5.776831070E-3;7.774559075E-8;8.434455145E-3;5.685562587E-8;6.168146921E-3;8.753207823E-9;9.496170530E-4
3.297291667E2;NaN;8.104665960E-3;4.430761832E-9;4.817182898E-4;NaN;5.789261041E-3;6.381957915E-8;6.938549101E-3;6.188743635E-8;6.728483979E-3;8.065014150E-9;8.768390113E-4
3.300833333E2;NaN;8.122085979E-3;4.795527265E-9;5.224967065E-4;NaN;5.801704372E-3;5.432868126E-8;5.919381844E-3;6.332316514E-8;6.899375898E-3;7.320196705E-9;7.975720828E-4
3.304375000E2;NaN;8.139524698E-3;4.813404367E-9;5.255705274E-4;NaN;5.814161060E-3;4.844040003E-8;5.289156000E-3;6.125779508E-8;6.688673797E-3;6.529424481E-9;7.129409471E-4
3.307916667E2;NaN;8.156982119E-3;4.534597942E-9;4.961898853E-4;NaN;5.826631107E-3;4.512590118E-8;4.937817204E-3;5.685897474E-8;6.221686799E-3;5.767841226E-9;6.311352215E-4
3.311458333E2;NaN;8.174458241E-3;4.119359065E-9;4.517188759E-4;NaN;5.839114512E-3;4.349933328E-8;4.770030877E-3;5.209569037E-8;5.712686446E-3;5.164908504E-9;5.663712794E-4
3.315000000E2;NaN;8.191953063E-3;3.787524563E-9;4.162195962E-4;NaN;5.851611276E-3;4.310920754E-8;4.737367812E-3;4.922794836E-8;5.409770008E-3;4.856547387E-9;5.336969196E-4
3.318541667E2;NaN;8.209466587E-3;3.741800476E-9;4.120739642E-4;NaN;5.864121398E-3;4.405448670E-8;4.851596736E-3;5.017193970E-8;5.525294632E-3;4.928196025E-9;5.427283698E-4
3.322083333E2;NaN;8.226998812E-3;4.088701950E-9;4.512388650E-4;NaN;5.876644879E-3;4.686705458E-8;5.172359534E-3;5.586683725E-8;6.165596940E-3;5.373353958E-9;5.930161139E-4
3.325625000E2;NaN;8.244549738E-3;4.792973662E-9;5.300924211E-4;NaN;5.889181718E-3;5.222849587E-8;5.776357597E-3;6.581580295E-8;7.279084091E-3;6.079098514E-9;6.723350213E-4
3.329166667E2;NaN;8.262119365E-3;5.693831149E-9;6.310672742E-4;NaN;5.901731915E-3;6.062227005E-8;6.718978789E-3;7.800377395E-8;8.645431822E-3;6.842862658E-9;7.584184659E-4
3.332708333E2;NaN;8.279707692E-3;6.583390151E-9;7.312135124E-4;NaN;5.914295470E-3;7.210464598E-8;8.008623252E-3;8.933303606E-8;9.922171035E-3;7.424259688E-9;8.246084279E-4
3.336250000E2;NaN;8.297314721E-3;7.297328723E-9;8.122338484E-4;NaN;5.926872384E-3;8.630257641E-8;9.605963555E-3;9.653190163E-8;1.074454515E-2;7.622172222E-9;8.483907621E-4
3.339791667E2;NaN;8.314940451E-3;7.766821595E-9;8.663274650E-4;NaN;5.939462657E-3;1.026522608E-7;1.145004708E-2;9.724853860E-8;1.084730464E-2;7.348078520E-9;8.196199898E-4
3.343333333E2;NaN;8.332584882E-3;8.011329676E-9;8.954966396E-4;NaN;5.952066288E-3;1.207848702E-7;1.350118517E-2;9.087857334E-8;1.015829585E-2;6.657810853E-9;7.442019598E-4
3.346875000E2;NaN;8.350248014E-3;8.080842053E-9;9.051813622E-4;NaN;5.964683277E-3;1.408439350E-7;1.577673516E-2;7.873081807E-8;8.819089482E-3;5.719359875E-9;6.406582295E-4
3.350416667E2;NaN;8.367929847E-3;7.990134909E-9;8.969159620E-4;NaN;5.977313624E-3;1.635394253E-7;1.835777776E-2;6.345579212E-8;7.123097855E-3;4.733237990E-9;5.313197779E-4
3.353958333E2;NaN;8.385630382E-3;7.698628152E-9;8.660214910E-4;NaN;5.989957330E-3;1.898428249E-7;2.135548867E-2;4.802837840E-8;5.402729818E-3;3.849321986E-9;4.330116352E-4
3.357500000E2;NaN;8.403349617E-3;7.154848263E-9;8.065521821E-4;NaN;6.002614394E-3;2.204306931E-7;2.484872495E-2;3.479213965E-8;3.922050493E-3;3.127652243E-9;3.525741775E-4
3.361041667E2;NaN;8.421087553E-3;6.363489544E-9;7.188580289E-4;NaN;6.015284817E-3;2.551375131E-7;2.882186707E-2;2.498260698E-8;2.822185452E-3;2.558577945E-9;2.890323439E-4
3.364583333E2;NaN;8.438844190E-3;5.420764557E-9;6.136533697E-4;NaN;6.027968598E-3;2.927043047E-7;3.313535960E-2;1.882806463E-8;2.131416183E-3;2.112773910E-9;2.391749016E-4
3.368125000E2;NaN;8.456619529E-3;4.492100341E-9;5.095958124E-4;NaN;6.040665737E-3;3.310019595E-7;3.754974280E-2;1.599841805E-8;1.814903102E-3;1.776080719E-9;2.014833214E-4
3.371666667E2;NaN;8.474413568E-3;3.748478596E-9;4.261321489E-4;NaN;6.053376235E-3;3.676785193E-7;4.179819453E-2;1.605274590E-8;1.824898004E-3;1.550669143E-9;1.762821789E-4
3.375208333E2;NaN;8.492226308E-3;3.292458404E-9;3.750778917E-4;NaN;6.066100091E-3;4.009609189E-7;4.567759336E-2;1.861912970E-8;2.121097082E-3;1.435781207E-9;1.635646444E-4
3.378750000E2;NaN;8.510057750E-3;3.122492771E-9;3.564622623E-4;NaN;6.078837306E-3;4.302430471E-7;4.911633786E-2;2.330763284E-8;2.660788076E-3;1.413117878E-9;1.613208525E-4
